"","DataItemLong","County","State","year","Wheat","StateFips","CountyCode","StateCountyFips"
"622.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","FRANKLIN COUNTY"," IL","1987",13694,"17","055","17055"
"623.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","FULTON COUNTY"," IL","1987",9925,"17","057","17057"
"624.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GALLATIN COUNTY"," IL","1987",13904,"17","059","17059"
"625.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GREENE COUNTY"," IL","1987",13725,"17","061","17061"
"626.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GRUNDY COUNTY"," IL","1987",239,"17","063","17063"
"627.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HAMILTON COUNTY"," IL","1987",19165,"17","065","17065"
"628.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HANCOCK COUNTY"," IL","1987",7629,"17","067","17067"
"629.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HARDIN COUNTY"," IL","1987",-9999,"17","069","17069"
"630.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HENDERSON COUNTY"," IL","1987",732,"17","071","17071"
"631.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HENRY COUNTY"," IL","1987",1899,"17","073","17073"
"632.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","IROQUOIS COUNTY"," IL","1987",4945,"17","075","17075"
"633.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JACKSON COUNTY"," IL","1987",18365,"17","077","17077"
"634.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JASPER COUNTY"," IL","1987",15004,"17","079","17079"
"635.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JEFFERSON COUNTY"," IL","1987",19610,"17","081","17081"
"636.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JERSEY COUNTY"," IL","1987",17930,"17","083","17083"
"637.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JO DAVIESS COUNTY"," IL","1987",261,"17","085","17085"
"638.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JOHNSON COUNTY"," IL","1987",1672,"17","087","17087"
"639.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","KANE COUNTY"," IL","1987",3051,"17","089","17089"
"640.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","KANKAKEE COUNTY"," IL","1987",4061,"17","091","17091"
"641.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","KENDALL COUNTY"," IL","1987",1027,"17","093","17093"
"642.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","KNOX COUNTY"," IL","1987",2834,"17","095","17095"
"643.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LAKE COUNTY"," IL","1987",4648,"17","097","17097"
"644.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LA SALLE COUNTY"," IL","1987",1878,"17","099","17099"
"645.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LAWRENCE COUNTY"," IL","1987",13413,"17","101","17101"
"646.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LEE COUNTY"," IL","1987",1901,"17","103","17103"
"647.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LIVINGSTON COUNTY"," IL","1987",1567,"17","105","17105"
"648.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LOGAN COUNTY"," IL","1987",2286,"17","107","17107"
"649.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MCDONOUGH COUNTY"," IL","1987",2806,"17","109","17109"
"650.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MCHENRY COUNTY"," IL","1987",2874,"17","111","17111"
"651.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MCLEAN COUNTY"," IL","1987",1771,"17","113","17113"
"652.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MACON COUNTY"," IL","1987",1793,"17","115","17115"
"653.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MACOUPIN COUNTY"," IL","1987",22869,"17","117","17117"
"654.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MADISON COUNTY"," IL","1987",43154,"17","119","17119"
"655.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MARION COUNTY"," IL","1987",23973,"17","121","17121"
"656.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MARSHALL COUNTY"," IL","1987",1452,"17","123","17123"
"657.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MASON COUNTY"," IL","1987",17295,"17","125","17125"
"658.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MASSAC COUNTY"," IL","1987",3477,"17","127","17127"
"659.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MENARD COUNTY"," IL","1987",3647,"17","129","17129"
"660.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MERCER COUNTY"," IL","1987",879,"17","131","17131"
"661.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MONROE COUNTY"," IL","1987",34580,"17","133","17133"
"662.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MONTGOMERY COUNTY"," IL","1987",18957,"17","135","17135"
"663.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MORGAN COUNTY"," IL","1987",6832,"17","137","17137"
"664.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MOULTRIE COUNTY"," IL","1987",1283,"17","139","17139"
"665.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","OGLE COUNTY"," IL","1987",2976,"17","141","17141"
"666.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PEORIA COUNTY"," IL","1987",6031,"17","143","17143"
"667.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PERRY COUNTY"," IL","1987",18666,"17","145","17145"
"668.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PIATT COUNTY"," IL","1987",899,"17","147","17147"
"669.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PIKE COUNTY"," IL","1987",15008,"17","149","17149"
"670.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","POPE COUNTY"," IL","1987",874,"17","151","17151"
"671.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PULASKI COUNTY"," IL","1987",4604,"17","153","17153"
"672.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PUTNAM COUNTY"," IL","1987",860,"17","155","17155"
"673.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","RANDOLPH COUNTY"," IL","1987",35807,"17","157","17157"
"674.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","RICHLAND COUNTY"," IL","1987",14638,"17","159","17159"
"675.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ROCK ISLAND COUNTY"," IL","1987",1166,"17","161","17161"
"676.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ST CLAIR COUNTY"," IL","1987",39249,"17","163","17163"
"677.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SALINE COUNTY"," IL","1987",7616,"17","165","17165"
"678.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SANGAMON COUNTY"," IL","1987",2638,"17","167","17167"
"679.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SCHUYLER COUNTY"," IL","1987",9470,"17","169","17169"
"680.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SCOTT COUNTY"," IL","1987",5587,"17","171","17171"
"681.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SHELBY COUNTY"," IL","1987",19959,"17","173","17173"
"682.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","STARK COUNTY"," IL","1987",1992,"17","175","17175"
"683.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","STEPHENSON COUNTY"," IL","1987",1454,"17","177","17177"
"684.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","TAZEWELL COUNTY"," IL","1987",5507,"17","179","17179"
"685.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","UNION COUNTY"," IL","1987",5204,"17","181","17181"
"686.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","VERMILION COUNTY"," IL","1987",5032,"17","183","17183"
"687.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WABASH COUNTY"," IL","1987",9303,"17","185","17185"
"688.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WARREN COUNTY"," IL","1987",549,"17","187","17187"
"689.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WASHINGTON COUNTY"," IL","1987",46640,"17","189","17189"
"690.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WAYNE COUNTY"," IL","1987",34092,"17","191","17191"
"691.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WHITE COUNTY"," IL","1987",31005,"17","193","17193"
"692.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WHITESIDE COUNTY"," IL","1987",1099,"17","195","17195"
"693.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WILL COUNTY"," IL","1987",4406,"17","197","17197"
"694.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WILLIAMSON COUNTY"," IL","1987",1925,"17","199","17199"
"695.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WINNEBAGO COUNTY"," IL","1987",2577,"17","201","17201"
"696.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WOODFORD COUNTY"," IL","1987",1946,"17","203","17203"
"697.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ALL OTHER COUNTIES"," IL","1987",-9999,"17","998","17998"
"699.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ADAMS COUNTY"," IN","1987",16147,"18","001","18001"
"700.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ALLEN COUNTY"," IN","1987",28200,"18","003","18003"
"701.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BARTHOLOMEW COUNTY"," IN","1987",8125,"18","005","18005"
"702.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BENTON COUNTY"," IN","1987",2428,"18","007","18007"
"703.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BLACKFORD COUNTY"," IN","1987",5067,"18","009","18009"
"704.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BOONE COUNTY"," IN","1987",3561,"18","011","18011"
"705.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BROWN COUNTY"," IN","1987",113,"18","013","18013"
"706.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CARROLL COUNTY"," IN","1987",6315,"18","015","18015"
"707.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CASS COUNTY"," IN","1987",6582,"18","017","18017"
"708.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CLARK COUNTY"," IN","1987",4683,"18","019","18019"
"709.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CLAY COUNTY"," IN","1987",5753,"18","021","18021"
"710.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CLINTON COUNTY"," IN","1987",5323,"18","023","18023"
"711.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CRAWFORD COUNTY"," IN","1987",474,"18","025","18025"
"712.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DAVIESS COUNTY"," IN","1987",10016,"18","027","18027"
"713.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DEARBORN COUNTY"," IN","1987",1244,"18","029","18029"
"714.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DECATUR COUNTY"," IN","1987",7303,"18","031","18031"
"715.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DE KALB COUNTY"," IN","1987",15038,"18","033","18033"
"716.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DELAWARE COUNTY"," IN","1987",6795,"18","035","18035"
"717.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DUBOIS COUNTY"," IN","1987",8015,"18","037","18037"
"718.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ELKHART COUNTY"," IN","1987",6952,"18","039","18039"
"719.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","FAYETTE COUNTY"," IN","1987",4858,"18","041","18041"
"720.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","FLOYD COUNTY"," IN","1987",936,"18","043","18043"
"721.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","FOUNTAIN COUNTY"," IN","1987",4711,"18","045","18045"
"722.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","FRANKLIN COUNTY"," IN","1987",4499,"18","047","18047"
"723.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","FULTON COUNTY"," IN","1987",6551,"18","049","18049"
"724.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GIBSON COUNTY"," IN","1987",18217,"18","051","18051"
"725.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GRANT COUNTY"," IN","1987",6311,"18","053","18053"
"726.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GREENE COUNTY"," IN","1987",3494,"18","055","18055"
"727.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HAMILTON COUNTY"," IN","1987",4650,"18","057","18057"
"728.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HANCOCK COUNTY"," IN","1987",3128,"18","059","18059"
"729.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HARRISON COUNTY"," IN","1987",9825,"18","061","18061"
"730.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HENDRICKS COUNTY"," IN","1987",4192,"18","063","18063"
"731.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HENRY COUNTY"," IN","1987",4192,"18","065","18065"
"732.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HOWARD COUNTY"," IN","1987",2414,"18","067","18067"
"733.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HUNTINGTON COUNTY"," IN","1987",11265,"18","069","18069"
"734.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JACKSON COUNTY"," IN","1987",7760,"18","071","18071"
"735.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JASPER COUNTY"," IN","1987",2391,"18","073","18073"
"736.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JAY COUNTY"," IN","1987",11810,"18","075","18075"
"737.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JEFFERSON COUNTY"," IN","1987",2558,"18","077","18077"
"738.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JENNINGS COUNTY"," IN","1987",2224,"18","079","18079"
"739.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JOHNSON COUNTY"," IN","1987",5905,"18","081","18081"
"740.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","KNOX COUNTY"," IN","1987",32603,"18","083","18083"
"741.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","KOSCIUSKO COUNTY"," IN","1987",10707,"18","085","18085"
"742.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LAGRANGE COUNTY"," IN","1987",6644,"18","087","18087"
"743.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LAKE COUNTY"," IN","1987",3854,"18","089","18089"
"744.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LA PORTE COUNTY"," IN","1987",5318,"18","091","18091"
"745.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LAWRENCE COUNTY"," IN","1987",3104,"18","093","18093"
"746.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MADISON COUNTY"," IN","1987",6188,"18","095","18095"
