StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_236,Category_237,Category_238,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
MO,29033,76405,0,0,1455,95318,0,0,0,0,0,0,0,0,0,3801,0,506,7,5,0,0,0,0,0,0,0,51,16104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,7650,0,17580,4241,944,187,107,53379,2,18,1045,117588,12495,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76405,0,1455,95824,0,0,4307,5,0,0
MO,29035,9,0,4,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,10115,931,333,12,194,268705,15498,6158,202,21597,233,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,8,0,0,0
MO,29037,31036,0,0,106,62897,0,0,0,0,9,0,0,0,0,4020,0,1163,28,8,0,0,0,0,0,0,0,102,18888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,51,5,6690,0,0,0,0,0,0,0,0,0,0,0,0,4898,0,32454,18142,3651,1005,529,66403,0,1,739,193469,3054,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,31036,0,106,64131,71,0,5183,8,0,0
MO,29039,3233,0,0,134,5196,0,0,0,0,12,0,0,0,0,1198,0,614,11,4,0,0,0,0,0,0,0,86,11974,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,114,0,921,0,0,0,0,0,0,0,0,0,0,0,0,14368,0,12572,1447,376,138,364,145141,2320,42,1346,117034,381,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3233,0,134,5810,0,0,1812,4,0,0
MO,29041,71643,0,0,35,87571,0,0,0,0,0,0,0,0,0,5969,0,540,3,5,0,0,0,0,0,0,0,19,25287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,53669,0,0,0,0,0,0,0,0,0,0,0,0,12422,0,16133,4656,733,191,131,56909,22,184,1763,119289,31365,3132,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71645,0,35,88111,0,0,6511,5,0,0
MO,29043,667,0,0,11,406,0,0,0,0,0,0,5,0,0,774,0,136,1,2,4,0,0,0,0,0,0,485,1109,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,224,0,14581,8338,3416,784,395,178926,7781,1268,1750,139739,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,669,0,11,543,6,0,912,2,0,0
MO,29045,57762,0,0,5,42441,0,0,0,0,0,0,0,0,0,1158,0,5,0,34,0,0,0,0,0,0,0,40,11696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24151,0,0,0,0,0,0,0,0,0,0,0,0,4917,0,11030,3139,402,58,69,86448,215,89,9972,66176,7586,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57762,0,5,42446,0,0,1163,34,0,0
MO,29047,12386,0,0,466,15464,0,0,0,0,0,0,0,0,0,647,0,113,2,24,0,0,0,0,0,0,0,56,5968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10600,0,0,0,0,0,0,0,0,0,0,0,0,8052,0,31957,27389,10031,4730,104,37625,4,5,542,92082,2487,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12386,0,467,15577,0,0,761,24,0,0
MO,29049,29841,0,0,368,23591,0,0,0,0,0,0,0,0,0,1036,0,50,2,16,0,0,0,0,0,0,0,283,10451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37530,0,0,0,0,0,0,0,0,0,0,0,0,4523,0,12724,5590,671,147,72,35990,2,0,464,106880,637,128,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29841,0,368,23641,0,0,1086,16,0,0
MO,29051,3795,0,0,24,6987,0,0,0,0,0,0,0,0,0,667,0,443,12,0,0,0,0,0,0,0,0,25,11647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2928,0,0,0,0,0,0,0,0,0,0,0,0,5587,0,12503,8427,3704,1090,308,114433,6060,363,1062,73684,1120,505,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3825,0,30,7430,0,0,1146,0,0,0
MO,29053,46451,0,0,219,50676,0,0,0,0,0,0,2,0,0,6626,0,6256,60,0,0,0,0,0,0,0,0,72,18517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,13178,0,0,0,0,0,0,0,0,0,0,0,0,3771,0,13818,4201,1129,278,230,101916,654,213,2079,90711,3176,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46452,0,219,56932,2,0,12883,0,0,0
MO,29055,153,0,0,14,562,0,0,0,0,0,0,0,0,0,176,0,14,0,0,0,0,0,0,0,0,0,4,3524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,162,0,0,0,0,0,0,0,0,0,0,0,0,1742,0,20566,2244,836,140,440,356151,7366,1757,596,79474,104,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,15,576,0,0,191,0,0,0
MO,29057,15017,0,0,921,8782,0,0,0,0,2,0,0,0,0,2175,0,17100,4,4,0,0,0,0,0,0,0,324,9634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48,149,0,1112,0,0,0,0,0,0,0,0,0,0,0,0,9741,0,12859,1454,251,84,388,90526,1426,58,1996,149705,303,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15017,0,926,25884,2,0,19280,4,0,0
MO,29059,982,0,0,35,1007,0,0,0,0,0,0,0,0,0,316,0,113,0,0,3,0,0,0,0,0,0,148,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,264,0,0,0,0,0,0,0,0,0,0,0,0,419,0,13426,2887,457,90,156,184634,2897,519,2902,133031,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,982,0,35,1123,3,0,429,0,0,0
MO,29061,32593,0,0,596,59172,0,0,0,0,6,0,0,0,0,1375,0,360,20,49,0,0,0,0,0,0,0,192,17048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22884,0,0,0,0,0,0,0,0,0,0,0,0,2840,0,14015,4849,421,67,127,67472,14,20,543,135220,3895,401,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32593,0,596,59532,0,0,1735,49,0,0
MO,29063,25201,0,0,1935,35321,0,0,0,0,0,0,0,0,0,1580,0,14,28,11,0,0,0,0,0,0,0,204,16027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23723,0,0,0,0,0,0,0,0,0,0,0,0,2270,0,10412,3917,506,121,43,37276,9,7,350,112685,575,74,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25201,0,1935,35335,0,0,1594,11,0,0
MO,29065,221,0,0,3,23,0,0,0,0,0,0,0,0,0,41,0,3,0,0,0,0,0,0,0,0,0,53,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,567,0,17872,1454,371,104,182,330988,14654,3665,287,110729,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,3,26,0,0,44,0,0,0
MO,29067,230,0,0,3,73,0,0,0,0,0,0,0,0,0,44,0,11,5,0,1,0,0,0,0,0,0,34,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,100,0,18924,1384,238,80,114,336738,8247,1482,1325,151954,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,3,84,0,0,55,0,0,0
MO,29069,22390,50160,21345,21729,136363,0,794,0,82,600,0,0,0,0,995,0,23086,0,0,0,0,0,0,0,0,0,27,627,0,0,0,0,7,0,0,0,0,10,0,0,0,1767,0,0,0,0,0,0,0,6516,0,376,0,0,0,0,0,4,0,0,0,0,4298,0,21274,3139,1297,318,36,5804,1,83,8,4425,22161,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,96,0,0,0,0,0,0,0,0,0,0,0,144,0,0,22390,50160,21825,159449,0,0,24177,0,0,0
MO,29071,15890,0,0,671,23665,0,0,0,0,0,0,8,0,0,864,0,602,1,0,1,0,0,0,0,0,0,40,13643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,8687,0,25006,12235,3995,1341,1519,357266,6339,855,569,119239,1071,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15921,0,741,24280,21,0,1567,0,0,0
MO,29073,4618,0,0,367,6643,0,0,0,0,0,0,4,0,0,618,0,141,2,0,0,0,0,0,0,0,0,42,12622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3895,0,0,1,0,0,0,0,0,0,0,0,0,4424,0,13176,2554,575,183,401,217261,2821,990,173,64458,618,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4618,0,382,6784,4,0,774,0,0,0
MO,29075,23397,0,0,404,38917,0,0,0,0,0,0,0,0,0,1976,0,14,83,24,0,0,0,0,0,0,0,207,21180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33591,0,0,0,0,0,0,0,0,0,0,0,0,1949,0,12604,2713,369,137,29,60268,14,9,412,114108,1970,270,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23397,0,404,38931,0,0,1990,24,0,0
MO,29077,2356,0,0,54,1626,0,0,0,0,0,0,1,0,0,1006,0,542,1,1,24,0,0,0,0,0,0,761,3634,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,285,0,1,0,0,0,0,0,0,0,0,0,0,1558,0,26491,33452,15997,6567,909,124045,2808,546,3408,207582,133,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2392,0,54,2170,3,0,1584,1,0,0
MO,29079,29340,0,0,73,49844,0,0,0,0,61,0,0,0,0,1824,0,272,8,130,0,0,0,0,0,0,0,134,16831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18428,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,10000,4122,461,141,234,43663,13,160,358,97709,4731,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29340,0,73,50116,0,0,2096,130,0,0
MO,29081,40920,0,0,415,47965,0,0,0,0,3,0,0,0,0,1148,0,9,24,100,0,0,0,0,0,0,0,294,30402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28370,0,0,0,0,0,0,0,0,0,0,0,0,3252,0,18945,4549,483,107,106,91751,138,315,700,192528,2241,151,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40920,0,415,47974,0,0,1157,100,0,0
MO,29083,15200,0,0,307,43041,0,0,0,0,0,0,2,0,0,8565,0,4721,24,2,0,0,0,0,0,0,0,37,34016,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,43,41,39,16477,0,0,0,0,0,0,0,0,0,0,0,0,25066,0,17904,4394,1227,371,238,93857,916,166,1538,165292,27924,7363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15200,0,307,47762,2,0,13286,2,0,0
MO,29085,1820,0,0,13,1189,0,0,0,0,0,0,0,0,0,788,0,82,4,18,5,0,0,0,0,0,0,78,9993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,995,0,0,0,0,0,0,0,0,0,0,0,0,8030,0,9557,2915,381,55,321,137054,11587,320,3452,74363,302,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,0,17,1271,0,0,874,18,0,0
MO,29087,92057,0,0,15,64781,0,0,0,0,83,0,0,0,0,538,0,10,2,9,0,0,0,0,0,0,0,78,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43210,0,0,0,0,0,0,0,0,0,0,0,0,6936,0,14942,2876,1216,103,90,32418,5,2,133,26644,5220,7708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92057,0,15,64791,0,0,548,9,0,0
MO,29089,34232,0,0,47,28726,0,0,0,0,0,0,0,0,0,2513,0,776,3,0,0,0,0,0,0,0,0,50,12238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,12135,0,0,0,0,0,0,0,0,0,0,0,0,4749,0,11517,1909,519,137,166,107710,446,321,1647,76833,3394,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34232,0,47,29502,0,0,3289,0,0,0
MO,29091,796,0,0,1,62,0,0,0,0,0,0,0,0,0,228,0,9,0,0,1,0,0,0,0,0,0,50,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,588,0,21511,4805,1606,518,394,328762,9089,893,137,224104,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,0,1,71,0,0,237,0,0,0
MO,29093,56,0,1,40,124,0,0,0,0,0,0,0,0,0,23,0,16,0,0,0,0,0,0,0,0,0,4,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1112,0,10352,1158,280,116,1104,290058,7145,11745,1080,28260,86,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,40,140,0,0,39,0,0,0
MO,29095,21068,0,0,468,26554,0,0,0,0,0,0,0,0,0,522,0,130,1,8,0,0,0,0,0,0,0,49,4372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6314,0,0,1,0,0,0,0,0,0,0,0,0,9115,0,55745,71641,27303,13013,614,72385,5,5,742,80676,2791,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21068,0,468,26684,0,0,652,8,0,0
MO,29097,28046,0,0,303,17416,0,0,0,0,20,0,0,0,0,9794,0,26249,15,20,14,0,0,0,0,0,0,349,17448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,138,0,3419,0,0,0,0,0,0,0,0,0,0,0,0,1988,0,24039,16088,5379,2876,3060,87815,70,3,496,164216,1568,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,28048,0,314,43665,0,0,36056,20,0,0
MO,29099,3002,0,0,35,4341,0,0,0,0,0,0,1,0,0,155,0,135,12,0,1,0,0,0,0,0,0,64,2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,405,0,10,0,0,0,0,0,0,0,0,0,0,6173,0,29538,19913,7023,1839,1956,290939,10382,4812,114,38028,2681,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,46,3017,0,35,4522,57,0,295,0,0,0
MO,29101,33333,0,0,160,58608,0,0,0,0,0,0,0,0,0,5089,0,1442,23,14,0,0,0,0,0,0,0,71,37778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,91,16363,0,0,0,0,0,0,0,0,0,0,0,0,3537,0,26664,8107,2041,863,152,117388,41,36,1338,213054,6672,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33333,0,160,60050,0,0,6531,14,0,0
MO,29103,51843,0,0,83,43897,0,0,0,0,0,0,0,0,0,1740,0,146,3,91,0,0,0,0,0,0,0,132,16914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31874,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,11032,1846,188,46,152,61232,41,12,5334,89868,5714,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51844,0,83,44043,0,0,1887,91,0,0
MO,29105,1986,0,0,35,1006,0,0,0,0,0,0,0,0,0,241,0,31,0,0,0,0,0,0,0,0,0,309,2986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,189,0,0,0,0,0,0,0,0,0,0,0,0,718,0,20890,4645,1653,543,371,274025,8393,593,2093,170770,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,0,35,1037,0,0,272,0,0,0
MO,29107,88955,0,0,169,101806,0,0,0,0,0,0,0,0,0,2970,0,1374,0,15,0,0,0,0,0,0,0,81,13458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,16452,0,5,5,0,0,0,0,1,0,0,0,0,7757,0,21607,7362,1626,382,97,54263,2,6,601,86187,3421,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88955,0,169,103180,0,0,4344,15,0,0
MO,29109,11822,0,0,105,6322,0,0,0,0,3,0,16,0,0,1996,0,5544,28,26,9,0,0,0,0,0,0,856,16230,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,104,0,489,0,0,0,0,0,0,0,0,0,0,0,0,278,0,18338,6153,1536,420,525,93657,323,40,1783,225578,141,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,42,11931,0,118,11908,58,0,7662,26,0,0
MO,29111,58746,0,0,22,29199,0,0,0,0,0,0,0,0,0,1929,0,51,2,16,0,0,0,0,0,0,0,91,11079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,47823,0,0,0,0,0,0,0,0,0,0,0,0,6271,0,10859,3516,555,93,166,70856,37,91,7767,69000,8440,330,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58746,0,22,29250,0,0,1980,16,0,0
MO,29113,35390,0,0,975,46698,9,0,0,0,0,0,0,0,0,3821,0,873,64,10,1,0,0,0,0,0,0,10,11601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,22979,0,0,0,0,0,0,0,0,0,0,0,0,8560,0,14536,7236,2032,522,897,153895,190,17,1332,83628,13181,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35391,0,975,47572,0,0,4694,10,0,0
MO,29115,23881,0,0,580,43294,0,0,0,0,0,0,0,0,0,3622,0,1004,19,17,0,0,0,0,0,0,0,45,31875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33327,0,0,0,0,0,0,0,0,0,0,0,0,3203,0,14996,5423,566,124,37,64309,34,506,1210,157207,12088,340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23881,0,580,44298,0,0,4626,17,0,0
MO,29117,28693,0,0,1774,72377,0,0,0,0,0,0,0,0,0,4047,0,473,6,23,0,0,0,0,0,0,0,60,14082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40586,0,0,0,0,0,0,0,0,0,0,0,0,4749,0,11200,5237,756,264,405,49771,7,64,486,92526,16483,534,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28693,0,1774,72850,0,0,4520,23,0,0
MO,29119,917,0,0,12,622,0,0,0,0,0,0,0,0,0,345,0,342,0,0,0,0,0,0,0,0,0,42,1641,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,99,0,0,0,0,0,0,0,0,0,0,0,0,193,0,15725,1851,1050,252,236,201861,430,38,262,118957,453,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,0,56,964,0,0,733,0,0,0
MO,29121,30409,0,0,169,52251,0,0,0,0,0,0,0,0,0,3210,0,345,12,12,0,0,0,0,0,0,0,85,35707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,31960,0,0,0,0,0,0,0,0,0,0,0,0,8042,0,19435,5110,737,143,133,139853,48,685,4148,182682,4681,179,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30409,0,169,52596,0,0,3555,12,0,0
MO,29123,162,0,4,12,647,0,0,0,0,0,0,0,0,0,8,0,143,0,0,0,0,0,0,0,0,0,9,2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1070,0,8301,2745,526,111,691,250181,5053,3050,928,42014,225,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,12,790,0,0,151,0,0,0
MO,29125,1437,0,0,160,2696,0,0,0,0,0,0,1,0,0,157,0,32,1,0,0,0,0,0,0,0,0,12,8261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,335,0,0,0,0,0,0,0,0,0,0,0,0,1438,0,11911,1231,235,65,242,200030,4056,1757,270,104422,362,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,0,162,2728,1,0,195,0,0,0
MO,29127,59811,0,0,214,32393,4,0,0,0,0,0,0,0,0,3130,0,40,40,2,0,0,0,0,0,0,0,46,9356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,21585,0,0,0,0,0,0,0,0,0,0,0,0,5448,0,11233,6519,1756,527,220,68835,88,94,3807,52506,5945,554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59811,0,214,32433,0,0,3170,2,0,0
MO,29129,15377,0,0,81,23471,0,0,0,0,7,0,0,0,0,290,0,31,0,117,0,0,0,0,0,0,0,212,23398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8477,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,10100,2031,323,71,81,74878,176,2096,565,126842,1219,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15377,0,81,23502,0,0,321,117,0,0
