StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_233,Category_234,Category_235,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
ND,38025,11144,0,0,489,12,11071,0,0,0,0,0,11724,7805,161169,18631,1,0,4,10545,235,0,2756,2437,514,0,914,11443,56448,0,2445,0,232,1,94,0,0,0,0,0,0,0,196,2273,0,0,0,0,25,0,0,4343,0,0,0,0,0,0,0,0,0,0,0,0,43867,0,28051,1943,66,6,7919,105726,4283,1240,5633,808127,6132,2549,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,11144,0,489,12,11724,7805,18631,10545,0,0
ND,38027,7554,0,0,17,45700,4286,0,0,0,0,0,8946,9,42675,4075,0,0,2,651,138,0,1127,498,0,0,0,4129,9686,0,0,0,5015,38,0,0,0,0,0,0,0,0,0,335,0,0,0,0,2,170,0,14217,0,0,0,0,0,0,0,0,0,0,0,0,14835,0,15513,533,52,19,8,2918,38,0,2,199865,2349,26888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7554,0,17,45700,8946,9,4075,651,0,0
ND,38029,58895,0,0,1315,21804,70714,0,0,0,0,0,16884,88,142437,17017,0,0,18,6980,884,0,373,721,0,0,0,22244,13490,0,1,0,140,895,0,0,0,0,0,0,0,0,2,644,0,0,0,0,8,4,0,2972,0,0,0,0,0,0,0,0,0,0,0,0,35793,0,30413,1733,328,38,32,2127,4,0,14,534798,1609,9506,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58895,0,1315,21804,16884,88,17017,6980,0,0
ND,38031,27066,0,0,9,102549,7433,0,0,0,0,0,13793,18,73279,3772,0,0,2,473,39,0,1249,520,0,0,0,2476,2076,0,2,0,1652,101,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,16,0,7814,0,0,0,0,0,0,0,0,0,0,0,0,10846,0,17926,1055,156,37,6,1499,43,0,0,97369,691,39859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27066,0,9,102549,13793,18,3772,473,0,0
ND,38033,4194,0,0,117,4,2296,0,0,0,0,0,1310,14889,40864,10935,0,0,1,3047,191,0,1187,195,2749,0,4,13763,14136,1,61,1,377,3,0,0,0,0,0,0,0,0,10070,11244,0,0,0,0,5,0,0,8749,0,0,0,0,0,0,0,0,0,0,0,0,633,0,11375,1651,146,17,5612,15424,2733,554,17792,442780,2265,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4194,0,117,4,1310,14889,10935,3047,0,0
ND,38035,63708,0,0,1,158547,17897,0,0,0,0,0,6699,185,202596,1227,0,0,0,16,56,0,694,68,0,0,0,3765,49097,0,0,26954,100705,10092,0,0,0,0,0,0,0,0,0,262,0,0,0,36,1,10,0,62140,0,0,0,0,0,0,0,0,0,0,0,0,10052,0,45600,9481,3568,1405,19,16672,557,1223,0,101638,14154,12334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63708,0,1,158547,6699,185,1227,16,0,0
ND,38037,19036,0,0,1948,487,20142,0,0,0,0,0,6421,645,156490,13182,0,0,2846,14304,1946,0,1236,1564,341,0,2,16389,56825,0,59,0,415,42,0,0,0,0,0,0,0,0,38,1170,0,0,0,0,4,3,0,10307,0,0,0,0,0,0,0,0,0,0,0,0,5535,0,32744,818,85,9,284,9762,11,7,43,680366,9993,622,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19036,0,1948,487,6421,645,13182,14304,0,0
ND,38039,19573,0,0,0,105373,3840,0,0,0,0,0,4665,60,74087,2256,0,0,0,189,11,0,593,9,0,0,0,3651,1077,0,0,1,4682,265,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,4227,0,0,0,0,0,0,0,0,0,0,0,0,12672,0,18335,771,100,21,1,4431,168,3,3,163968,2654,30661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19573,0,0,105373,4665,60,2256,189,0,0
ND,38041,11831,0,0,170,79,20786,0,0,0,0,0,5471,28110,256510,33646,2,0,84,1462,234,0,35952,4655,1253,0,36,4881,20054,2,45,0,590,3,2,0,0,0,0,0,0,0,26,1148,0,0,0,0,1,0,0,1182,0,0,0,0,0,0,0,0,0,0,0,0,1655,0,25999,1300,84,9,15,773,29,7,130,263409,3665,263,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11831,0,170,79,5471,28110,33646,1462,0,0
ND,38043,18281,0,0,1762,15430,12024,0,0,0,0,0,7257,94,63270,8695,4,0,549,4374,486,0,1871,11178,0,0,1,20194,46813,0,449,0,197,4881,0,0,0,0,0,0,0,0,161,1810,0,0,0,0,124,4,0,3345,0,0,0,0,0,0,0,0,0,0,0,0,95767,0,27385,995,143,12,429,471,6,0,11,544036,186,24486,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18281,0,1762,15430,7257,94,8695,4374,0,0
ND,38045,110391,0,0,0,221118,5475,0,0,0,0,0,1068,15,47043,1752,0,0,0,481,123,0,9,51,0,0,0,7458,1792,0,113,3,2166,1132,0,0,0,0,0,0,0,0,0,67,0,0,0,0,12,0,0,8890,0,0,0,0,0,0,0,0,0,0,0,0,21391,0,30976,1025,305,76,15,5313,32,1,74,228588,739,38798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110391,0,0,221118,1068,15,1752,481,0,0
ND,38047,27634,0,0,424,41815,20352,0,0,0,0,0,8364,134,61712,9530,0,0,400,2958,532,0,65,1442,0,0,0,7946,21036,0,23,0,19,578,0,0,0,0,0,0,0,0,6,146,0,0,0,0,101,1,0,790,0,0,0,0,0,0,0,0,0,0,0,0,55110,0,20576,789,125,27,6,562,20,0,102,355721,124,7882,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27634,0,424,41815,8364,134,9530,2958,0,0
ND,38049,19755,0,0,270,16498,54380,0,0,0,0,0,22308,1427,175968,17475,0,0,239,3983,570,0,17406,9981,1,0,21,17843,30357,55,60,0,2782,416,0,0,0,0,0,0,0,0,0,2178,0,0,0,0,7,3,0,20831,0,0,0,0,0,0,0,0,0,0,0,0,29304,0,49905,1712,180,28,34,13869,11,0,1,616883,19322,77450,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19755,0,270,16498,22308,1427,17475,3983,0,0
ND,38051,24547,0,0,48,72085,26175,0,0,0,0,0,2516,202,72762,14610,0,0,112,2017,321,0,10,856,0,0,0,10511,20466,0,19,0,21,47,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1,0,1853,0,0,0,0,0,0,0,0,0,0,0,0,50612,0,22908,812,222,42,2,800,20,0,354,308544,101,3148,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24547,0,48,72085,2516,202,14610,2017,0,0
ND,38053,4880,0,0,145,64,501,0,0,0,0,0,15313,111702,95631,7311,0,0,24,7295,962,0,2352,1704,1428,0,36,23056,17358,1,20,8800,591,8,0,0,0,0,0,0,0,0,4028,20923,0,0,0,0,332,0,0,34897,0,0,0,0,0,0,0,0,0,0,0,0,54433,0,33521,4915,149,21,23075,139544,23369,5784,47095,1105705,21192,12747,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4880,0,145,64,15313,111702,7311,7295,0,0
ND,38055,20229,0,0,69,5159,43099,0,0,0,0,0,28667,63861,317552,36453,0,0,53,4000,282,0,38729,38864,28,0,672,9470,14959,1,1391,0,15798,448,4,0,0,0,0,0,0,0,1096,55904,0,0,0,0,188,1,0,13359,0,0,0,0,0,0,0,0,0,0,0,0,164221,0,56422,3148,506,50,741,13645,11,16,43,479286,19061,42284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20229,0,69,5159,28667,63861,36453,4000,0,0
ND,38057,6432,0,0,39,83,11785,0,0,0,0,0,14228,8319,81237,7785,0,0,14,5499,93,0,6401,3271,148,0,82,11996,24961,4,397,0,282,119,18,0,0,0,0,0,0,0,4,4776,0,0,0,0,32,0,0,5654,0,0,0,0,0,0,0,0,0,0,0,0,46727,0,23036,2463,626,121,3224,23549,22,23,113,401231,15476,1655,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6432,0,39,83,14228,8319,7785,5499,0,0
ND,38059,35350,0,0,1685,1017,27456,0,0,0,0,0,20405,1832,204549,9768,1,0,220,20624,1817,0,1100,871,21,0,2,19565,37903,0,64,0,263,7,0,0,0,0,0,0,0,0,362,2031,0,0,0,0,15,2,0,5379,0,0,0,0,0,0,0,0,0,0,0,0,11009,0,37886,4997,1782,154,217,19276,12,20,49,748336,23906,4876,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35350,0,1685,1017,20405,1832,9768,20624,0,0
ND,38061,2026,0,0,36,211,6738,0,0,0,0,0,26627,196743,125057,11138,0,0,2,3120,163,0,37134,21137,300,0,622,4187,24642,0,27,0,748,0,0,0,0,0,0,0,0,0,3174,58753,0,0,0,0,15,14,0,11028,0,0,0,0,0,0,0,0,0,0,0,0,70513,0,37836,3950,201,41,2059,20851,135,176,990,557629,2820,11449,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2026,0,36,211,26627,196743,11138,3120,0,0
ND,38063,9568,0,0,3,79611,5027,0,0,0,0,0,10015,10,109297,7408,0,0,0,142,6,0,7140,340,0,0,0,2441,1725,0,3,9,18166,83,0,0,0,0,0,0,0,0,0,339,0,0,0,0,83,18,0,21194,0,0,0,0,0,0,0,0,0,0,0,0,41284,0,24620,1674,199,22,34,3989,86,0,3,178361,1537,121143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9568,0,3,79611,10015,10,7408,142,0,0
ND,38065,14524,0,0,207,248,9920,0,0,0,0,0,7682,221,73104,2867,0,0,12,4549,323,0,1309,972,5,0,2,8917,15310,65,211,0,1098,19,0,0,0,0,0,0,0,0,6,2387,0,0,0,0,15,0,0,1639,0,0,0,0,0,0,0,0,0,0,0,0,6467,0,15390,522,236,13,854,9637,25,13,14,271910,16460,796,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14524,0,207,248,7682,221,2867,4549,0,0
ND,38067,9965,0,0,80,100632,3636,0,0,0,0,0,3557,18,206701,245,0,0,0,35,3,0,2265,6,0,0,0,942,4449,0,0,59158,80503,22493,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,209,0,71770,0,0,0,0,0,0,0,0,0,0,0,0,8585,0,34161,2864,679,134,2,19236,368,6,0,59000,22477,3187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9965,0,80,100632,3557,18,245,35,0,0
ND,38069,14515,0,0,29,48326,18665,0,0,0,0,0,14988,484,133911,11692,0,0,35,2276,203,0,19034,3475,0,0,99,7434,9369,2,24,0,3538,7,0,0,0,0,0,0,0,0,0,1883,0,0,0,0,0,25,0,14295,0,0,0,0,0,0,0,0,0,0,0,0,53010,0,26612,1730,278,47,43,1530,58,0,0,253472,1080,50387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14515,0,29,48326,14988,484,11692,2276,0,0
ND,38071,26320,0,0,7,65555,3717,0,0,0,0,0,27678,1439,135810,9331,0,0,1,96,20,0,24633,1072,0,0,2,848,2418,0,7,0,27089,20,0,0,0,0,0,0,0,0,0,473,0,0,0,0,2,223,0,119513,0,0,0,0,0,0,0,0,0,0,0,0,104019,0,30059,3831,677,180,26,3259,173,0,2,113599,1883,128547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26320,0,7,65555,27678,1439,9331,96,0,0
ND,38073,71138,0,0,0,111328,1247,0,0,0,0,0,92,0,35784,1972,0,0,0,214,69,0,10,1,0,0,0,6813,992,0,0,419,5148,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26212,0,0,0,0,0,0,0,0,0,0,0,0,8705,0,19469,1748,347,96,140,12492,36,2,0,210477,6159,30938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71138,0,0,111328,92,0,1972,214,0,0
ND,38075,1308,0,0,7,1397,36747,0,0,0,0,0,81943,21640,171195,11431,0,0,3,1088,103,0,40607,8608,22,0,507,1612,2705,0,6,0,16,1,0,0,0,0,0,0,0,0,17,28405,0,0,0,0,0,0,0,5071,0,0,0,0,0,0,0,0,0,0,0,0,10453,0,23151,2508,147,22,44,1115,2,3,37,105403,1049,12336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308,0,7,1397,81943,21640,11431,1088,0,0
ND,38077,226367,0,0,1,306265,4506,0,0,0,0,0,88,0,71340,141,0,0,0,83,13,0,0,1,0,0,0,3464,864,0,0,26678,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38467,0,0,0,0,0,0,0,0,0,0,0,0,23327,0,40145,5402,1761,329,171,14674,11,0,0,124135,10727,25928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,226367,0,1,306265,88,0,141,83,0,0
ND,38079,2879,0,0,9,13623,12157,0,0,0,0,0,12926,3451,115594,3375,0,0,6,1178,102,0,42374,2453,0,0,97,10778,6152,0,104,0,1114,135,0,0,0,0,0,0,0,0,0,3342,0,0,0,0,18,1,0,11179,0,0,0,0,0,0,0,0,0,0,0,0,34662,0,25376,2043,384,62,18,83598,37,0,0,175775,580,35449,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2879,0,9,13623,12926,3451,3375,1178,0,0
ND,38081,95683,0,0,6,154328,451,0,0,0,0,0,13,0,36810,881,0,0,0,28,54,0,1,1,0,0,0,2987,1078,0,0,125,341,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17009,0,0,0,0,0,0,0,0,0,0,0,0,25681,0,20585,1194,306,96,55,5279,1,0,1,140941,392,49814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,95683,0,6,154328,13,0,881,28,0,0
ND,38083,7382,0,0,29,25121,24161,0,0,0,0,0,11200,884,116337,7318,0,0,11,983,101,0,8148,12442,0,0,2,3210,12342,0,35,0,823,14,0,0,0,0,0,0,0,0,0,1725,0,0,0,0,4,1,0,5290,0,0,0,0,0,0,0,0,0,0,0,0,43727,0,23615,571,63,6,46,963,2,1,1,304427,979,31730,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7382,0,29,25121,11200,884,7318,983,0,0
ND,38085,6015,0,0,418,277,12368,0,0,0,0,0,352,574,34370,5498,0,0,115,4574,1334,0,12,263,11,0,0,11180,25429,0,2,0,17,10,0,0,0,0,0,0,0,0,11,35,0,0,0,0,2,0,0,3907,0,0,0,0,0,0,0,0,0,0,0,0,23860,0,10520,578,75,2,259,7308,6,3,3,562916,8652,1147,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6015,0,418,277,352,574,5498,4574,0,0
ND,38087,3661,0,0,298,141,5521,0,0,0,0,0,7987,29002,131762,2391,0,0,13,1430,266,0,4329,978,1152,0,288,9663,29452,0,237,0,140,0,0,0,0,0,0,0,0,0,218,5375,0,0,0,0,16,1,0,2265,0,0,0,0,0,0,0,0,0,0,0,0,2640,0,19462,1274,13,0,1149,5844,3490,132,18831,487488,2966,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3661,0,298,141,7987,29002,2391,1430,0,0
ND,38089,14275,0,0,50,23,8996,0,0,0,0,0,8258,25464,240091,9989,2,0,4,8667,244,0,3358,1723,1822,0,250,11181,48501,2,113,0,562,1,4,0,0,0,0,0,0,0,125,558,0,0,0,0,10,1,0,2740,0,0,0,0,0,0,0,0,0,0,0,0,1614,0,32378,6448,1468,202,1769,5718,83,23,684,412171,7834,337,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,14275,0,50,23,8258,25464,9989,8667,0,0
ND,38091,60299,0,0,0,158199,4163,0,0,0,0,0,2108,1,77341,2745,0,0,0,46,12,0,421,1,0,0,0,1667,278,0,0,451,31126,11,0,0,0,0,0,0,0,0,0,57,0,0,0,0,1,0,0,18214,0,0,0,0,0,0,0,0,0,0,0,0,5774,0,18292,553,117,16,3,4785,208,195,0,47900,4920,18002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60299,0,0,158199,2108,1,2745,46,0,0
ND,38093,87970,0,0,71,371136,9870,0,0,0,0,0,7272,335,135788,8344,0,0,292,1554,516,0,954,3031,0,0,1,8507,14730,0,30,0,1138,1309,0,0,0,0,0,0,0,0,4,55,0,0,0,0,50,12,0,7239,0,0,0,0,0,0,0,0,0,0,0,0,100620,0,56191,5283,1720,217,24,4609,33,0,18,559658,1397,80852,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87970,0,71,371136,7272,335,8344,1554,0,0
ND,38095,2244,0,0,3,37368,7611,0,0,0,0,0,20029,2594,225752,5188,0,0,0,102,32,0,77034,4705,0,0,139,1403,2031,0,0,0,20657,453,0,0,0,0,0,0,0,0,0,3903,0,0,0,0,27,9,0,38725,0,0,0,0,0,0,0,0,0,0,0,0,9405,0,24583,848,126,18,4,2431,56,0,0,126978,314,51715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244,0,3,37368,20029,2594,5188,102,0,0
ND,38097,81886,0,0,0,201527,3619,0,0,0,0,0,4908,1,80376,74,0,0,0,10,3,0,0,31,0,0,0,1875,1350,0,0,27732,28552,1467,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,1,0,53005,0,0,0,0,0,0,0,0,0,0,0,0,4294,0,25679,3112,791,136,4,3539,25,26,0,13753,8678,5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81886,0,0,201527,4908,1,74,10,0,0
ND,38099,12861,0,0,3,67380,7765,0,0,0,0,0,5748,371,212166,2848,0,0,0,51,0,0,7084,649,0,0,0,1092,10551,0,0,40625,91972,21154,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,252,0,72319,0,0,0,0,0,0,0,0,0,0,0,0,13838,0,38492,3569,794,169,10,14819,167,6,0,156413,7552,37512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12861,0,3,67380,5748,371,2848,51,0,0
ND,38101,8656,0,0,19,13525,42503,0,0,0,0,0,49704,70839,338040,29835,0,0,21,2715,267,0,60464,43410,88,0,647,7232,15075,2,40,0,1076,1,1,0,0,0,0,0,0,0,1062,39683,0,0,0,0,15,2,0,43922,0,0,0,0,0,0,0,0,0,0,0,0,29898,0,61447,11722,3142,1023,486,10688,6,8,68,379236,5036,44560,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8656,0,19,13525,49704,70839,29835,2715,0,0
ND,38103,39392,0,0,48,130753,19553,0,0,0,0,0,20340,195,190491,9700,0,0,12,622,107,0,3147,1709,0,0,0,2742,8765,0,11,0,41656,32,0,0,0,0,0,0,0,0,1,1052,0,0,0,0,19,56,0,19408,0,0,0,0,0,0,0,0,0,0,0,0,25091,0,35234,1042,192,29,5,1649,15,0,2,233841,1725,37327,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39392,0,48,130753,20340,195,9700,622,0,0
ND,38105,4581,0,0,16,254,2556,0,0,1,0,0,20161,413516,43709,8269,1,0,318,1846,93,0,1841,2622,1455,0,625,19187,19027,28,140,2781,5531,623,0,0,0,0,0,0,0,0,78779,56301,0,0,0,0,7,1,0,44662,0,0,0,0,0,0,0,0,0,0,0,0,39448,0,50859,5238,1194,284,2147,15609,708,588,5592,490167,10308,23579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4581,0,16,254,20161,413516,8269,1846,0,0
OH,39001,8873,0,0,15,18047,0,0,6,2,0,0,0,0,0,1444,0,417,3,8,0,20,0,0,0,0,0,920,16475,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,139,0,0,0,0,0,0,0,0,0,0,0,0,1794,0,13409,3658,1075,278,539,220354,11205,409,1392,74396,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8873,0,15,18464,0,0,1861,8,0,0
OH,39003,58402,0,0,1,82245,0,0,0,28,694,0,0,0,0,25215,0,18,0,21,0,1,0,0,0,0,0,1021,144,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,36,0,0,0,23,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,1988,0,25974,14650,4328,2674,26,22029,11,0,1,20457,6,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58402,0,1,82263,0,0,25233,21,0,0
OH,39005,35897,0,0,1,40404,0,0,0,2,0,0,0,0,0,7845,0,452,1,197,0,9,0,0,0,0,0,6484,2195,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,46,2,0,130,0,0,0,0,0,0,0,0,0,0,0,0,2266,0,16590,5013,1412,541,53,92276,2816,0,7,57753,773,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35897,0,1,40856,0,0,8297,197,0,0
OH,39007,20103,0,0,0,30255,0,0,0,2,0,0,1,0,0,4196,0,5,2,898,0,185,0,0,0,0,0,2443,21959,0,1,0,0,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3172,0,0,0,0,0,0,0,0,0,0,0,0,8253,0,26105,18676,3371,947,181,219615,858,13,2603,78612,11322,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20103,0,0,30260,1,0,4201,898,0,0
