StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_233,Category_234,Category_235,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
NE,31185,919577,0,0,2201,450598,0,0,0,0,920,0,0,0,1,3721,0,1,2,227,0,0,0,0,0,0,0,8736,832,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,244,0,0,0,0,0,0,0,0,0,0,0,0,3400,0,63838,15393,3587,1631,245,30937,0,1,1,147087,4233,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,919594,0,2201,450616,0,0,3722,227,0,0
NV,32001,14960,0,0,0,0,0,0,0,0,0,1,45,0,2956,10119,0,0,1897,3125,111,0,0,0,0,0,0,180715,7021,0,0,0,0,107,4876,0,0,0,0,123,0,0,0,0,0,0,0,3,0,0,0,27493,0,0,0,0,0,0,0,0,0,0,0,0,33490,0,46588,53426,13238,1619,2321085,497,943221,0,10383133,199401,10345,196238,0,73,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14960,0,0,0,45,0,10119,3125,0,0
NV,32003,50,0,0,0,0,0,0,0,199,0,0,163,0,0,298,0,0,0,644,0,0,0,0,0,0,0,11638,1358,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9546,0,0,0,0,0,0,0,0,0,0,0,0,357634,1,176149,354364,463232,145868,585298,233,1226518,4354,19832068,44865,43653,23673,0,0,0,0,0,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,163,0,298,644,1009,0
NV,32005,38,0,0,0,0,0,0,0,0,0,0,99,0,493,62,0,0,0,12,0,0,0,0,0,0,0,28420,5137,0,0,0,0,2,124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,79924,0,20149,46165,13950,2508,577,105,271272,29,1510103,117857,587,24789,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,99,0,62,12,0,0
NV,32007,1,0,0,0,0,0,0,0,0,0,0,729,0,483,8,0,0,175,3012,0,0,0,0,0,0,0,46409,514794,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,0,3879,0,0,0,0,0,0,0,0,0,0,0,0,30224,0,117686,51531,9137,282,255090,577498,2961631,2979,42964646,1641988,226204,97798,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,729,0,8,3012,0,0
NV,32009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,27884,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,1168,0,22325,5654,966,4,235545,489,733214,323,9277814,22267,257,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0
NV,32011,0,0,0,0,0,0,0,0,0,0,0,388,0,18,14,0,0,0,204,0,0,0,0,0,0,0,34126,32383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,0,0,0,0,0,0,0,0,0,0,0,0,4164,0,32574,4364,631,0,267513,14042,1704411,329,8998386,852453,81350,375,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,14,204,0,0
NV,32013,1368,0,0,0,0,0,0,0,0,0,950,3000,0,12935,34034,0,0,4113,3703,0,0,0,0,0,0,275,314946,331798,1774,0,0,0,21041,2359,0,0,0,0,2799,0,0,0,0,0,0,0,3416,0,0,0,103187,0,0,0,0,0,0,0,0,0,0,0,0,10683,0,87609,34426,5583,74,1318890,33859,181510,207,23255993,1871315,140631,4478,0,5912,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368,0,0,0,3000,0,34034,3703,0,0
NV,32015,1,0,0,0,0,0,0,0,0,0,0,11,0,10,621,0,0,0,7,0,0,0,0,0,0,0,114909,56577,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7832,0,0,0,0,0,0,0,0,0,0,0,0,1189,0,32436,8904,1719,1,188250,19139,1816372,2644,12865629,650730,115712,53,0,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,621,7,0,0
NV,32017,389,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,208,0,0,0,0,0,0,0,1008,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,30,0,0,0,0,0,0,0,0,0,3137,0,26866,18409,5643,694,234660,1291,5819075,1494,23303139,1171617,10324,3066,0,0,0,0,0,10289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,2,0,0,208,10289,0
NV,32019,1835,0,0,0,0,0,0,0,0,0,2,1689,0,455,6811,0,0,454,646,0,0,0,0,0,0,0,220723,19772,0,0,0,0,115,157,0,0,0,0,6373,0,0,0,0,0,0,0,75,0,0,0,6520,0,0,0,0,0,0,0,0,0,0,0,0,17985,0,58297,68255,11503,2010,94810,80,493706,2,4612751,63609,107763,1759,0,1245,0,0,3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835,0,0,0,1689,0,6811,646,0,0
NV,32021,223,0,0,0,0,0,0,0,0,0,0,14,0,4,102,0,0,6,1,1,0,0,0,0,0,0,1442,363,0,0,0,0,15,2,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,144773,0,20769,12538,2715,28,104616,361,1602568,18,9025274,45537,9877,1539,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,14,0,102,1,0,0
NV,32023,0,0,0,0,0,0,0,0,0,0,0,6,0,7,10,0,0,0,98,0,0,0,0,0,0,0,5936,15458,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,9512,0,73545,114458,10814,955,1057122,60086,7653658,7221,42669298,545174,18689,14298,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,98,0,0
NV,32027,394,0,0,0,0,0,0,0,0,0,0,248,0,5156,11793,0,0,32,145,131,0,0,0,0,0,0,178694,10917,3,0,0,0,122,182,0,0,0,0,47,0,0,0,0,0,0,0,10,0,0,0,45436,0,0,0,0,0,0,0,0,0,0,0,0,32873,0,31565,17159,1592,81,1062515,1602,358592,73,14811253,805913,36727,47044,0,368,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,248,0,11793,145,0,0
NV,32029,1,0,0,0,0,0,0,0,0,0,0,2,0,25,1,0,0,0,0,0,0,0,0,0,0,0,250,108,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,370,0,4624,4970,2346,414,4238,0,12482,3,715494,12943,621,80,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0
NV,32031,76,0,0,0,0,0,0,0,0,0,0,865,0,2573,37,0,0,3,51,0,0,0,0,0,0,0,12816,7871,0,0,0,0,0,660,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,896,0,0,0,0,0,0,0,0,0,0,0,0,603596,0,64114,178992,127533,44885,1018981,1,439399,6683,16139299,176194,12603,14381,0,193,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,865,0,37,51,0,0
NV,32033,843,0,0,0,0,0,0,0,0,0,0,265,0,2,13,0,0,1731,559,0,0,0,0,0,0,0,18600,13448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,0,0,0,0,0,0,0,0,0,0,0,0,802,207,25697,17534,4387,420,346978,31459,8222324,9656,16077552,786843,7762,34548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,0,0,0,265,0,13,559,0,0
NV,32510,14,0,0,0,0,0,0,0,0,0,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0,0,663,332,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,34167,0,7782,25857,16343,5691,317,0,57051,23,283826,14547,298,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,15,0,0,0,0,0
NH,33001,4845,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,84,16005,0,0,0,4,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,149,0,0,94,0,63,0,0,0,0,0,0,0,194779,0,63066,25422,10078,3335,4079,265244,173717,499881,9523,31152,43455,4991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4845,0,0,0,0,0,0,8,0,0
NH,33003,7598,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,3,86,0,0,0,0,0,0,0,141,20355,0,0,0,74,364,14,0,0,2,0,0,0,0,0,0,0,0,0,0,93,915,0,722,0,1,155,0,3,0,0,0,0,0,0,0,169200,0,98022,30239,9632,1775,8031,748972,508650,1086125,26765,36197,94489,8886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7598,0,0,0,0,0,0,86,0,0
NH,33005,16891,0,0,14,0,3,0,65,188,0,0,0,0,0,0,0,0,195,1,0,0,0,0,0,0,0,2735,35611,0,0,0,0,388,20,0,0,28,0,0,10,0,0,0,0,0,0,0,0,20,0,1375,0,11,163,0,7,0,0,0,0,0,0,0,63943,0,80252,34994,13163,2586,2067,701261,531879,454878,14643,64448,66898,9432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,16891,0,14,0,0,0,0,1,0,0
NH,33007,18193,0,0,0,0,0,0,7,75,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1535,66046,0,0,0,3,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,175,0,0,9,0,43,0,0,0,0,0,0,0,84445,0,81955,36951,13303,2922,16206,1875524,1124413,1645358,105048,22450,168641,4867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18193,0,0,0,0,0,0,0,0,0
NH,33009,30171,0,0,0,0,9,0,2,42,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,1918,126955,0,0,0,1,27,9,0,0,4,0,0,1,0,0,0,0,0,0,0,0,32,0,238,0,0,120,0,610,0,0,0,0,0,0,0,100013,0,128055,52352,23424,4333,6151,1594816,1209574,1594547,34079,48386,77002,4988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,30171,0,0,0,0,0,0,4,0,0
NH,33011,11601,0,0,0,0,0,0,3,1596,0,0,0,0,0,0,0,0,88,8,0,0,0,0,0,0,0,377,34649,0,0,0,10,77,60,0,0,7,0,0,1,0,0,0,0,0,0,0,0,325,0,501,0,2,1990,0,8,0,0,0,0,0,0,0,50208,0,159726,143222,105375,27048,11104,856169,620056,242362,28185,124512,123711,24469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11601,0,0,0,0,0,0,8,0,0
NH,33013,21243,0,0,0,0,1,0,0,227,0,0,0,0,0,0,0,0,49,2,0,0,0,0,0,0,0,297,52584,0,0,0,11,83,41,0,0,4,0,0,0,0,0,0,0,0,0,0,0,412,0,345,0,0,294,0,85,0,0,0,0,0,0,0,62992,0,117716,73213,35326,8795,14515,721211,533927,858544,26395,82148,123188,17358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,21243,0,0,0,0,0,0,2,0,0
NH,33015,5000,0,0,36,0,0,0,1,756,0,0,0,0,0,0,0,0,19,38,0,0,0,0,0,0,0,1092,34029,0,0,0,3,94,52,0,0,5,0,0,0,0,0,0,0,0,0,0,2,467,0,1020,0,0,4819,0,1,0,0,0,0,0,0,0,52728,0,161569,153424,76733,21486,10809,460367,305111,324670,27836,121731,230701,58579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,36,0,0,0,0,38,0,0
NH,33017,2392,0,0,6,0,0,0,0,349,0,0,0,0,0,0,0,0,6,22,0,0,0,0,0,0,0,2726,25066,0,0,0,0,42,35,0,0,7,0,0,0,0,0,0,0,0,0,0,4,199,0,73,0,5,445,0,10,0,0,0,0,0,0,0,32312,0,88720,47691,21275,6485,4682,173474,149989,357244,25852,55801,88426,10253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2392,0,6,0,0,0,0,22,0,0
NH,33019,21022,0,0,0,0,4,0,0,44,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,968,45293,0,0,0,0,2,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,118,0,15,0,0,0,0,0,0,0,42884,0,54398,26025,8183,1238,2376,391274,455349,451929,12022,53140,17110,3794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21022,0,0,0,0,0,0,3,0,0
NJ,34001,10615,0,0,66,7243,0,0,0,1873,0,37,96,0,0,1251,0,1032,1390,41,0,0,0,0,0,0,0,235,875,0,0,0,716,315,1201,0,1280,290,62,0,473,0,0,8,920,0,0,2236,0,1251,0,28735,0,250,63,1,0,0,0,0,0,0,0,0,31621,0,175655,83330,52052,18366,8059,344817,49546,80634,25995,17623,448398,152889,0,0,59,32,0,0,0,0,0,0,0,1780,0,2,6,0,0,707,0,0,2,1,461,5,0,0,0,0,0,0,0,3,0,0,0,0,24408,23,0,0,13,0,541,0,283,105,10621,0,66,8380,204,0,2285,42,0,461
NJ,34003,71,0,0,0,139,0,0,0,9,0,0,0,0,0,104,0,27,179,6,0,0,0,0,0,0,0,8,19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,64,0,525,0,0,0,0,0,0,0,0,0,0,0,0,34090,0,248661,127351,88933,34973,856,115393,803,378,581,2151,47357,7217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,54,0,71,0,0,166,0,0,131,6,0,0
NJ,34005,50432,0,0,76,102589,4,0,0,1468,0,1,21,0,0,7084,0,12685,4897,76,0,0,0,0,0,0,0,1083,14375,0,0,0,30,786,565,0,400,41,12,2,314,0,0,3,1255,0,0,0,2,5000,0,68333,0,598,161,1,0,0,0,0,0,0,0,0,43922,0,252451,167147,66660,21720,7331,265795,349803,68337,29444,45622,698309,49308,0,0,96,83,0,0,0,0,0,0,0,270,0,4,42,0,0,457,0,0,126,156,0,38,0,0,0,0,0,0,0,9,0,0,0,0,6398,6,0,0,0,2,122,0,8075,920,50723,0,76,116194,950,0,19895,232,0,0
NJ,34007,4697,0,0,100,4090,4,0,0,997,0,0,9,0,0,497,0,372,256,27,0,0,0,0,0,0,0,265,1713,0,0,0,40,93,223,0,1369,45,9,0,1162,0,0,0,189,0,0,1,0,720,0,14154,0,826,35,0,0,0,0,0,0,0,0,0,12934,0,137256,127267,64900,23352,1922,99274,20283,7746,6403,9265,104106,3240,0,0,14,23,0,0,0,0,0,0,0,64,0,5,9,0,1,411,0,0,10,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,4117,5,0,0,0,0,36,0,19,389,4709,0,100,4851,398,0,879,29,0,3
NJ,34009,3070,0,0,36,2828,0,0,0,66,0,0,5,0,0,697,0,1494,246,11,0,0,0,0,0,0,0,56,573,0,0,0,211,8,30,0,2,2,8,0,1,0,0,0,1,0,0,1,1,430,0,2140,0,3,17,0,0,0,0,0,0,0,0,0,18349,0,74572,46394,30744,21465,11515,66853,4407,10971,9476,9452,227074,169894,0,0,1,0,0,0,0,0,0,0,0,3,0,0,5,0,0,12,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,127,0,0,0,0,0,0,0,18,115,3077,0,36,4437,124,0,2193,12,0,0
NJ,34011,51774,0,0,257,53135,0,0,0,3451,0,15,97,0,0,13676,0,22867,278,22,0,0,0,0,0,0,0,2779,10352,0,0,2,4509,3231,25116,0,384,153,361,0,398,0,0,129,3123,0,0,559,3,8403,0,30610,0,1371,23,3,3,0,0,0,0,0,0,0,77867,0,126770,51812,22727,9062,9630,232469,38164,30323,31530,47886,312472,210551,0,1,72,12,0,0,0,0,0,0,0,1154,0,0,8,0,2,1424,0,0,24,5,93,13,0,0,0,0,0,0,3,57,0,0,0,0,3504,309,0,0,26,0,167,0,17,1360,51860,0,260,77362,1514,0,36570,27,0,93
NJ,34013,192,0,0,0,59,0,0,0,2,0,0,1,0,0,39,0,10,99,0,0,0,0,0,0,0,0,4,49,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,5,0,0,0,7,36,0,340,0,0,0,0,0,0,0,0,0,0,0,0,4432,0,105342,76189,74218,40154,103,38802,106,147,168,519,27200,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,16,0,192,0,0,69,1,0,49,0,0,0
NJ,34015,30066,0,0,538,48639,2,0,0,2020,0,7,281,0,0,10830,0,10890,851,22,0,0,0,0,0,0,0,2047,7544,0,1,0,1932,491,7497,0,593,218,174,0,858,0,0,15,3045,0,0,8,0,1700,0,38306,0,7892,242,4,4,0,0,0,0,0,0,0,35287,0,165096,97879,38312,15852,1226,181612,4015,3636,16325,38104,157879,25574,0,0,436,749,0,0,0,0,0,0,0,2803,0,5,14,0,7,2587,0,0,499,5,51,58,0,0,0,0,0,0,0,16,0,0,0,0,2434,2,0,0,0,28,303,0,12,2375,30586,0,538,61904,2672,0,22219,27,0,51
NJ,34017,6,0,0,0,20,0,0,0,2,0,0,0,0,0,4,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,17319,0,6272,13954,47786,50559,723,363,49,15,94,162,6392,3821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,6,0,0,25,0,0,9,0,0,0
NJ,34019,52865,0,0,332,21326,49,0,0,80,0,0,165,0,0,13786,0,135,1877,1812,0,0,0,0,0,0,0,2061,104236,0,3,0,1,9,331,0,5,5,30,2,29,0,0,0,1,0,0,5,45,2192,0,35557,0,30,19,0,56,0,0,0,0,0,0,0,22115,0,143158,36632,14313,2772,795,518085,4939,4688,24080,215960,34276,470,0,38,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,21,0,0,18,1,0,95,0,0,0,0,0,0,0,3,0,0,0,0,1,9,0,0,0,0,1,0,17,20,52887,0,332,21481,188,0,13939,1813,0,0
NJ,34021,20244,0,0,19,25078,11,0,0,434,0,0,44,0,0,2810,0,605,1179,152,0,0,0,0,0,0,0,179,13223,0,0,0,1,87,222,0,2,3,10,0,19,0,0,0,51,0,0,2,3,386,0,23415,0,28,54,0,40,0,0,0,0,0,0,0,7744,0,138410,88816,47578,17864,391,146208,1937,1382,8391,38332,69587,3505,0,4,2,0,0,0,0,0,0,0,0,13,0,0,3,0,0,53,0,0,2,0,0,11,0,0,0,0,0,0,0,19,0,0,0,0,36,0,0,0,0,0,7,0,21,22,20265,0,19,25705,85,0,3417,152,0,0
NJ,34023,14401,0,0,17,20413,3,0,0,324,0,0,1,0,0,1194,0,490,1434,48,0,0,0,0,0,0,0,51,2888,0,0,0,5,20,212,0,7,4,5,0,6,0,0,0,57,0,0,0,24,549,0,21093,0,18,174,0,1,0,0,0,0,0,0,0,16016,0,160210,198408,133817,56068,2649,96640,1054,1591,4767,14689,139705,20609,0,0,4,5,0,0,0,0,0,0,0,20,0,0,6,0,0,11,0,0,0,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,1,0,39,32,14403,0,17,20935,33,0,1684,50,0,0
NJ,34025,12257,0,0,54,27460,0,0,0,196,0,0,0,0,0,4871,0,2678,12331,71,0,0,0,0,0,0,0,1052,6578,0,0,0,1,16,91,0,8,2,4,0,2,0,0,0,80,0,0,0,191,3525,0,32769,0,19,26,0,10,0,0,0,0,0,0,0,19279,0,292092,220480,86360,23747,10574,294037,9628,5135,17187,70325,209122,8487,0,0,0,0,0,0,0,0,0,0,0,8,0,0,304,0,0,21,0,0,13,0,0,109,0,0,0,0,0,0,0,2,0,0,0,0,131,2,0,0,0,0,0,0,89,655,12272,0,54,30793,657,0,7562,71,0,0
NJ,34027,14197,0,0,55,4192,1,0,0,90,0,0,4,0,0,1799,0,12,330,510,0,0,0,0,0,0,0,542,11129,0,1,0,7,17,62,0,8,4,7,0,27,0,0,0,10,0,0,9,32,372,0,8289,0,10,14,0,21,0,0,0,0,0,0,0,37666,0,260196,108496,46657,13879,1781,657879,1042,3195,9367,54367,144866,3722,0,2,2,1,0,0,0,0,0,0,0,3,0,0,12,0,1,8,0,0,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,9,20,0,0,0,0,4,0,22,3,14198,0,55,4207,7,0,1812,510,0,0
NJ,34029,2697,0,0,0,3080,0,0,0,79,0,0,0,0,0,463,0,171,1904,74,0,0,0,0,0,0,0,351,1133,0,0,0,3,7,21,0,71,0,2,0,6,0,0,0,3,0,0,0,4,769,0,9515,0,3,0,0,1,0,0,0,0,0,0,0,28596,0,214713,222306,109120,39963,39701,259152,309113,56315,31316,16249,378042,112162,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0,0,0,597,8,2697,0,0,3259,8,0,634,74,0,0
NJ,34031,648,0,0,3,153,0,0,0,3,0,0,1,0,0,26,0,0,78,63,0,0,0,0,0,0,0,25,127,0,1,0,0,29,8,0,0,4,3,16,0,0,0,0,2,0,0,5,2,44,0,755,0,2,0,0,0,0,0,0,0,0,0,0,35129,0,86755,57301,47199,19190,439,279902,516,2397,604,3056,32440,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,11,0,648,0,3,153,1,0,26,63,0,0
NJ,34033,106746,0,0,98,100366,3,0,0,4830,0,3,71,0,0,12216,0,40947,489,7,0,0,0,0,0,0,0,9764,24552,0,0,22,2898,4902,8197,0,190,111,126,0,687,0,0,703,935,0,0,3,1,8080,0,25376,0,1543,39,1,6,0,0,0,0,0,0,0,37990,0,72729,26744,9355,5613,820,100521,3602,4146,10422,48175,190316,124665,0,0,777,201,0,0,0,0,0,0,0,3952,0,1,95,0,4,3081,0,0,569,1,5,20,0,0,0,0,0,0,21,491,0,0,0,0,164,78,0,0,0,1,14,0,11,3271,107807,0,119,144584,3833,0,53753,8,0,5
