StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_063,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_087,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_234,Category_235,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
MA,25009,1290,0,0,11,0,0,0,0,167,0,0,0,0,0,17,0,0,13,15,0,0,0,0,0,0,0,1146,13429,0,0,0,211,53,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,744,0,0,0,101,0,0,0,0,0,0,0,0,0,0,14553,0,29343,38703,40751,11562,3166,72688,25414,12115,5938,1154,33564,24262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,42,0,1290,0,11,0,0,0,17,15,0,0
MA,25011,5768,0,0,2,8,0,0,106,983,0,0,0,0,0,0,0,0,66,5,0,0,0,0,0,0,0,982,25061,0,0,0,2431,2,0,0,4,0,0,0,0,0,0,0,0,0,0,38,0,1976,0,0,0,62,0,4,0,0,0,0,0,0,0,0,15242,0,18795,9882,4044,550,553,181330,115531,64022,6018,3036,5882,859,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,138,0,0,0,0,6,198,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,1,0,0,0,5768,0,2,8,0,0,0,5,0,6
MA,25013,4373,0,0,0,24,2,0,447,920,0,0,0,0,0,0,0,0,69,18,0,0,0,0,0,0,0,3847,12197,0,0,0,155,112,0,0,24,0,0,0,0,0,1,0,0,0,0,15,0,1066,0,0,10,319,1,64,10,0,0,0,0,0,0,0,10467,0,37622,30052,19385,5418,1202,200194,27201,29983,7687,650,11328,671,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,72,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,18,0,0,0,4373,0,0,24,0,0,0,18,0,0
MA,25015,5865,0,0,0,142,6,0,175,981,0,0,0,0,0,0,0,0,99,50,0,0,0,0,0,0,0,3036,21231,0,0,0,3227,13,0,0,96,0,3,0,0,0,0,0,0,0,0,1,0,1954,0,0,11,98,0,19,0,0,0,0,0,0,0,0,10899,0,19117,11540,4516,964,562,170298,39364,35260,7858,1370,9303,522,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,313,0,0,0,0,1,97,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,10,0,0,0,5865,0,0,142,0,0,0,50,0,1
MA,25017,2658,0,0,7,28,1,0,2,535,0,0,0,2,0,20,0,0,61,3,0,0,0,0,0,0,0,1731,16132,0,0,0,347,33,0,0,9,0,0,0,0,0,1,0,0,0,0,37,0,558,0,0,0,317,0,83,0,0,0,0,0,0,0,0,15744,0,61019,70057,71977,21911,3569,143955,54782,9861,15732,1246,40922,8583,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,1,49,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,2658,0,7,28,0,2,20,3,0,0
MA,25019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5505,0,1788,2676,1454,162,3026,3697,1563,95,8440,0,3574,3569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,1,0,0
MA,25021,294,0,0,4,0,0,0,0,204,0,0,0,0,0,14,0,0,12,1,0,0,0,0,0,0,0,163,6890,0,0,0,279,41,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,209,0,0,0,24,0,0,0,0,0,0,0,0,0,0,6686,0,33948,38742,35375,8368,1831,67456,18740,5577,6637,538,25738,3680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,294,0,4,0,0,0,14,1,0,0
MA,25023,1084,0,0,1,2,0,0,0,36,0,0,1,0,0,16,0,0,142,6,0,0,0,0,0,0,0,5206,7540,0,0,0,173,30,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,545,0,0,0,27,0,0,0,0,0,0,0,0,0,0,22557,0,43306,41822,23141,4680,7203,63511,97102,17657,3697,925,63553,12487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,829,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,24961,0,1084,0,1,2,1,0,16,6,0,0
MA,25025,30,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62,294,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,930,0,1955,4873,14191,12646,256,1280,159,108,102,20,248,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
MA,25027,8434,0,0,0,66,1,0,6,541,0,0,0,2,0,8,0,0,114,6,0,2,0,0,0,0,0,2817,49825,0,0,0,170,21,0,0,7,0,0,0,0,0,0,0,0,0,1,6,0,969,0,0,0,547,0,83,0,0,0,0,0,0,0,0,40744,0,67349,50217,39401,10165,4893,431448,135478,80148,30397,1479,47888,7279,0,0,0,0,0,2,0,0,0,0,0,2,0,11,0,0,2,56,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,8434,0,0,66,0,2,8,6,2,0
MI,26001,2524,0,0,16,696,18,0,0,0,0,0,101,0,21,1182,0,0,25,898,0,0,0,0,0,0,0,19474,6239,0,2,1160,22,0,0,0,0,0,0,0,0,0,0,0,0,0,264,1,0,2522,0,2,0,0,0,5,0,0,0,0,0,0,0,0,13194,0,18009,4606,273,50,433,174918,53600,11420,1367,28193,100871,2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524,0,16,696,101,0,1182,898,0,0
MI,26003,147,0,0,2,1,0,0,0,0,0,0,107,0,0,2,0,0,85,490,36,0,0,0,0,0,0,2747,9917,14,0,70,33,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12735,0,13556,2973,334,107,1673,322801,44461,13898,2202,13374,153220,3658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,2,1,107,0,2,490,0,0
MI,26005,101834,0,0,10,44281,0,0,0,177,1,0,1,0,0,9416,0,0,557,1145,0,4,0,0,0,0,0,41542,3752,0,2,775,206,0,0,0,0,0,201,0,0,2,3,0,0,1,15,37,0,1080,0,119,10,763,483,5,0,0,0,0,0,0,0,0,8995,0,25933,20530,3724,1389,866,133586,5147,1570,334,68524,57459,558,0,18,4,5,0,0,0,0,0,0,0,19,0,0,0,7,0,1619,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,1933,0,0,135,274,24,0,0,1,0,101834,0,10,44281,1,0,9416,1145,0,0
MI,26007,5779,0,0,91,6015,529,0,0,0,0,0,125,0,103,3493,0,0,204,2751,0,0,0,0,0,0,0,34477,8203,0,3,1233,220,0,0,0,0,0,0,0,0,0,0,0,0,0,370,1,0,5547,0,0,0,0,0,8,0,0,0,0,0,0,0,0,13229,0,13255,7946,2378,1052,2343,61647,16344,3039,910,16694,168795,2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5779,0,91,6015,125,0,3493,2751,0,0
MI,26009,3686,0,0,12,681,375,0,0,43,0,0,45,0,0,334,0,0,356,1269,0,0,20,4,0,0,0,12772,15468,0,0,155,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,21,77,0,1128,0,5113,0,298,10,213,0,0,0,0,0,0,0,0,30825,0,15608,6237,741,170,1112,147206,14723,3290,2648,39859,28569,926,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686,0,12,681,45,0,334,1269,0,0
MI,26011,17770,0,0,20,13584,1,0,0,0,0,0,105,0,0,6621,0,0,34,918,0,6,0,0,0,0,0,8418,5970,0,2866,9643,2,0,0,0,0,0,0,0,0,106,1,0,0,0,8,257,0,3152,0,2,0,0,0,1,0,0,0,0,0,0,0,0,804,0,9047,8182,1488,167,444,47659,5563,1780,508,18051,65986,6010,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,17770,0,20,13584,105,0,6621,918,0,0
MI,26013,183,0,0,3,0,0,0,0,0,0,0,183,0,1,0,0,0,55,620,0,0,0,0,0,0,0,16,11100,3,0,0,11,0,0,0,0,0,0,0,0,187,0,0,0,0,4,0,0,683,0,0,0,0,0,28,0,0,0,0,0,0,0,0,9876,0,15832,2890,380,122,118,281631,37466,81801,1971,3885,136311,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,3,0,183,0,0,620,0,0
MI,26015,54385,0,0,1,29609,0,0,0,54,3,0,9,0,0,8761,0,0,151,577,0,17,0,0,0,0,0,36805,7564,0,1,464,86,0,0,0,0,0,0,0,0,1,0,0,0,6,25,58,0,494,0,53,0,176,58,2,0,0,0,0,0,0,0,0,11978,0,18459,8028,930,314,105,100906,3161,578,53,35960,48995,403,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,31,2,0,0,0,0,54385,0,1,29609,9,0,8761,577,0,0
MI,26017,51550,0,0,4,44085,5,0,0,1,0,0,20,0,0,14809,0,0,7,306,0,4,0,0,0,0,0,3284,3573,0,14826,26013,1244,0,0,0,0,0,9,0,0,10,1,0,0,0,9,1206,0,928,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2706,0,11528,20753,8210,1914,1044,33031,532,292,55,18543,23707,2126,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,51550,0,4,44085,20,0,14809,306,0,0
MI,26019,1658,0,0,21,29,0,0,0,17,0,0,0,0,0,44,0,0,598,71,0,0,0,0,0,0,0,3037,356,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,665,0,6104,6,1695,32,324,0,0,0,0,0,0,0,0,16815,0,10626,4537,503,114,1407,102741,17111,2393,2439,24278,23193,1227,0,0,67,72,0,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1658,0,21,29,0,0,44,71,0,0
MI,26021,58935,0,0,2,47048,1,0,0,38,0,0,1,0,1,4326,0,0,151,199,0,10,0,0,0,0,0,17367,4527,0,0,297,47,0,0,0,0,0,8,0,0,1,32,0,0,0,25,157,0,294,0,716,174,1866,7142,4,0,0,0,0,0,0,0,0,5038,0,35471,25559,6516,2182,827,86773,1353,450,79,37177,22916,329,0,1,3,10,0,0,0,0,0,0,0,42,0,0,0,28,1,1956,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,871,0,0,13,10,3,0,0,1,0,58935,0,2,47048,1,0,4326,199,0,0
MI,26023,90804,0,0,33,76475,0,0,0,0,99,0,4,0,1,6000,0,0,40,238,0,5,0,0,0,0,0,17710,3143,0,3,822,1121,0,0,0,0,10,2,0,0,0,0,0,0,6,49,11055,0,408,0,0,0,67,0,2,0,0,0,0,0,0,0,0,7604,0,12730,10578,1339,497,49,30759,90,27,43,15315,45086,238,0,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90804,0,33,76475,4,0,6000,238,0,0
MI,26025,95759,0,0,9,75448,1,0,0,1,195,0,5,0,0,10130,0,0,34,387,0,16,0,0,0,0,0,24444,15010,0,5,411,27,0,0,0,0,0,7,0,0,1,0,0,0,3,20,1260,0,268,0,0,0,13,0,3,0,0,0,0,0,0,0,0,5109,0,33662,18898,4801,2370,68,73265,749,120,22,23042,73630,425,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,0,0,0,0,0,0,95759,0,9,75448,5,0,10130,387,0,0
MI,26027,82237,0,0,2,42252,0,0,0,30,1,0,0,0,1,3202,0,0,63,250,0,46,0,0,0,0,0,17466,2144,0,0,706,652,0,0,0,0,0,6,0,0,0,7,0,0,1,25,45,0,216,0,170,4,804,951,1,0,0,0,0,0,0,0,0,8618,0,17052,11056,1086,537,81,66245,883,258,142,29141,38230,227,0,1,0,40,0,0,0,0,0,0,0,9,0,0,0,10,0,410,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,19,0,0,12,6,1,0,0,0,0,82237,0,2,42252,0,0,3202,250,0,0
MI,26029,2881,0,0,5,161,86,0,0,4,0,0,69,0,1,151,0,0,43,676,0,0,7,27,0,0,0,7336,17876,0,0,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,49,32,0,1075,0,51,0,1,0,91,0,0,0,0,0,0,0,0,22984,0,12484,5972,1208,304,2885,121134,5932,1678,522,26518,54686,2457,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2881,0,5,161,69,0,151,676,0,0
MI,26031,1510,0,0,2,124,44,0,0,1,0,0,41,0,0,577,0,0,28,472,0,0,2,18,0,0,0,9203,18369,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,170,19,0,1048,0,3,0,0,0,7,0,0,0,0,0,0,0,0,50032,0,20420,8451,1230,347,1286,166498,37296,10649,1910,37234,136668,5437,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,0,2,124,41,0,577,472,0,0
MI,26033,296,0,0,30,37,13,0,0,0,0,0,388,0,5,207,0,0,35,1591,0,0,0,44,0,0,0,1973,91601,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,845,235,0,4842,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10041,0,26438,9539,2343,856,3494,214984,125158,11834,448,37825,431763,29118,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,30,37,388,0,207,1591,0,0
MI,26035,7742,0,0,50,3827,0,0,0,3,0,0,16,0,0,3486,0,0,177,844,0,0,8,0,0,0,0,28710,3054,0,28,399,62,0,0,0,0,0,10,0,0,2,0,0,0,1,46,31,0,7353,0,1,0,4,2,100,0,0,0,0,0,0,0,0,5322,0,20196,7194,963,230,32,147572,22226,3807,2361,30660,68669,2935,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7742,0,50,3827,16,0,3486,844,0,0
MI,26037,82489,0,0,44,75546,2,0,0,37,1,0,10,0,1,24192,0,0,92,603,0,16,0,0,0,0,0,33507,4462,0,576,1402,44,0,0,0,0,0,60,0,0,1,0,0,0,1511,93,380,0,2509,0,0,0,23,0,20,0,0,0,0,0,0,0,0,2450,0,18856,11702,2471,690,267,33924,381,73,15,33466,35465,244,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,82489,0,44,75546,10,0,24192,603,0,0
MI,26039,104,0,0,4,32,14,0,0,0,0,0,56,0,0,51,0,0,541,117,0,0,0,0,0,0,0,850,33,0,0,138,63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,155,0,12,0,2,0,32,0,0,0,0,0,0,0,0,3140,0,22848,6672,786,226,317,111956,108136,12193,5295,52256,33262,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,4,32,56,0,51,117,0,0
MI,26041,2387,0,0,119,50,0,0,0,0,0,0,1594,0,0,31,0,0,513,1323,2,0,0,0,0,0,0,24924,20796,0,0,885,582,0,0,0,0,0,0,0,0,9,0,0,0,0,17,2,0,4898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5272,0,25918,9522,2267,750,2330,156524,34480,15044,2898,13900,417455,6321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2387,0,119,50,1594,0,31,1323,0,0
MI,26043,942,0,0,582,27,0,0,0,0,0,0,126,0,31,655,0,0,271,848,179,0,0,0,0,0,0,2710,11988,1,0,0,1669,0,0,0,0,0,0,0,0,3,0,0,0,0,40,0,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7849,0,14359,5311,1243,917,505,198550,21558,52400,489,5313,167543,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,0,582,27,126,0,655,848,0,0
MI,26045,75235,0,0,3,78064,1,0,0,49,55,0,9,0,0,17878,0,0,15,483,0,107,0,0,0,0,0,26915,5384,0,9,679,240,0,0,0,0,0,190,0,0,2,0,0,0,11,22,544,0,752,0,0,0,6,0,6,0,0,0,0,0,0,0,0,1906,0,21337,14326,3806,1724,123,45496,203,53,18,33135,41728,182,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,75235,0,3,78064,9,0,17878,483,0,0
MI,26047,1840,0,0,2,102,100,0,0,0,0,0,76,0,0,175,0,0,99,640,0,0,3,29,0,0,0,7570,15478,0,0,7,97,0,0,0,0,0,0,0,0,0,0,0,0,0,60,25,0,1356,0,4,0,0,0,3,0,0,0,0,0,0,0,0,9837,0,14148,6325,1318,377,1759,138298,10346,2094,776,35969,57964,1591,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840,0,2,102,76,0,175,640,0,0
MI,26049,34963,0,0,2,43163,5,0,0,7,0,0,3,0,0,10177,0,0,17,403,0,10,0,0,0,0,0,11872,1840,0,282,1004,24,0,0,0,0,0,10,0,0,0,0,0,0,0,45,909,0,2392,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6416,0,56862,45974,17611,7569,248,78008,1188,226,37,61889,31396,1013,0,0,34,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,23,0,1,0,0,0,34963,0,2,43163,3,0,10177,403,0,0
MI,26051,11824,0,0,15,7167,0,0,0,0,0,0,19,0,0,3206,0,0,33,1087,0,3,0,0,0,0,0,9573,17346,0,883,1432,14,0,0,0,0,0,11,0,0,2,0,0,0,0,44,59,0,16945,0,0,0,1,0,24,0,0,0,0,0,0,0,0,5419,0,12091,8068,739,172,16,98976,9324,1161,1220,21278,95370,6976,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11824,0,15,7167,19,0,3206,1087,0,0
MI,26053,4,0,0,1,0,0,0,0,0,0,0,2,0,10,0,0,0,0,68,0,0,0,0,0,0,0,15,5357,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30787,0,19700,2427,476,157,30,373411,25037,108617,984,1481,158399,5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,68,0,0
MI,26055,8031,0,0,33,257,566,0,0,182,0,0,103,0,0,877,0,0,1072,1485,0,0,0,0,0,0,0,25286,665,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,173,1299,0,1783,0,16721,0,690,393,497,0,0,0,0,0,0,0,0,15951,0,20918,11065,3107,1486,693,94473,30296,7673,4897,33300,27767,1443,0,19,1,10,0,0,8,0,0,0,0,0,0,0,0,30,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8031,0,33,257,103,0,877,1485,0,0
MI,26057,94507,0,0,29,85504,0,0,0,1,0,0,42,0,0,20742,0,0,94,590,0,35,0,0,0,0,0,22302,7234,0,11139,12112,247,0,0,0,0,0,48,0,0,230,0,0,0,14,111,761,0,6281,0,0,0,2,0,109,0,0,0,0,0,0,0,0,1432,0,13648,11136,1820,565,85,25165,997,109,45,12949,35497,153,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,94507,0,29,85504,42,0,20742,590,0,0
MI,26059,74896,0,0,22,84492,8,0,0,5,1,0,9,0,3,14334,0,0,43,382,0,78,0,0,0,0,0,19116,4153,0,11,93,20,0,0,0,0,1,0,0,0,0,0,0,0,1,34,15491,0,578,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4637,0,17835,9240,1025,435,143,54309,334,78,26,39610,46573,520,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74896,0,22,84492,9,0,14334,382,0,0
MI,26061,263,0,0,5,4,0,0,0,0,0,0,279,0,2,0,0,0,4,373,0,0,0,0,0,0,0,2,20074,25,0,0,34,0,0,0,0,0,0,0,0,168,0,0,0,0,1,0,0,1361,0,0,0,0,0,25,0,0,0,0,0,0,0,0,19850,0,12585,5948,1983,948,1118,356768,67883,88655,494,6125,78526,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,5,4,279,0,0,373,0,0
MI,26063,114563,0,0,1,54102,1,0,0,12,0,0,14,0,0,54721,0,0,25,1139,0,46,0,0,0,0,0,25333,480,0,43959,88338,18,0,0,0,0,0,1,0,0,3,17,0,0,1,3,524,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,0,19274,15763,1715,534,624,34451,728,588,119,30834,43216,2335,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,114563,0,1,54102,14,0,54721,1139,0,0
MI,26065,62825,0,0,1,58928,7,0,0,60,1,0,80,0,10,21254,0,0,27,317,0,293,0,0,0,0,0,16965,5369,0,18,83,84,0,0,0,0,0,57,0,0,1,0,0,0,0,10,1234,0,1259,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1627,0,23755,26855,10615,4477,137,37239,430,79,18,40031,44361,291,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,54,0,0,0,0,0,62825,0,1,58928,80,0,21254,317,0,0
MI,26067,97981,0,0,11,62251,0,0,0,89,1,0,2,0,0,14000,0,0,56,978,0,2,0,0,0,0,0,38283,4158,0,304,951,145,0,0,0,0,0,54,0,0,2,0,0,0,47,6,74,0,1150,0,4,0,188,16,18,0,0,0,0,0,0,0,0,3907,0,18613,7793,1464,538,120,55577,1095,171,50,26422,34511,218,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,47,31,0,0,0,0,0,97981,0,11,62251,2,0,14000,978,0,0
MI,26069,7099,0,0,44,1776,6,0,0,0,0,0,180,0,1,1421,0,0,146,1259,0,0,0,0,0,0,0,9210,11626,0,160,2129,12,0,0,0,0,0,0,0,0,1,2,0,0,0,7,14,0,2191,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12020,0,20486,8411,1856,682,742,55383,94698,9647,591,24566,91885,4269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7099,0,44,1776,180,0,1421,1259,0,0
MI,26071,31,0,0,192,0,0,0,0,0,0,0,6,0,32,36,0,0,31,421,3,0,0,0,0,0,0,271,16321,85,0,0,275,0,0,0,0,0,0,0,0,1,0,0,0,0,285,0,0,506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28098,0,22832,2439,305,182,50,357442,50493,76509,4204,4767,205829,3388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,192,0,6,0,36,421,0,0
