StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_036,Category_037,Category_038,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_052,Category_053,Category_054,Category_056,Category_057,Category_058,Category_059,Category_061,Category_063,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_075,Category_076,Category_082,Category_087,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Barley_all,Canteloupe_all,Corn_all,Cotton_all,Lettuce_all,Oats_all,Sorghum_all,Soybeans_all,Wheat_Durum_all,Wheat_Winter_all
MI,26159,54527,0,0,0,26976,0,0,0,0,0,1,0,0,3602,1,6,11,60,0,2,0,0,0,0,13267,22,0,5,845,188,124,0,0,2883,2,0,0,2,0,0,0,16,0,489,218,0,0,0,1618,0,1121,0,0,0,0,24,0,6746,0,39216,12919,1910,554,1131,108743,2098,504,323,52660,65569,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54527,0,0,60,0,26982,0,3608
MI,26161,48764,0,0,0,48642,1,0,0,0,0,2,0,0,19480,0,0,0,47,0,6,0,0,0,0,13724,26,0,9,19,9,12,0,0,65,0,0,0,0,0,0,0,60,0,224,212,0,0,0,0,2,5,0,0,0,0,28,0,9318,0,61210,34748,12112,4430,942,112924,1157,362,476,47771,42792,2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,48764,0,0,47,0,48642,0,19480
MI,26163,3403,0,0,0,4482,0,0,0,0,0,0,0,0,2538,0,0,1,11,0,0,0,0,0,0,656,0,0,2,4,8,10,0,0,21,0,0,0,0,0,0,0,2,0,172,5,0,0,0,0,0,6,0,0,0,2,5,0,3765,0,61143,97328,115310,47167,446,39168,88,38,59,7537,10097,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3403,0,0,11,0,4482,0,2538
MI,26165,3994,0,0,5,5,9,0,0,0,0,5,0,1,148,0,0,43,74,0,0,0,0,0,0,2006,0,0,0,103,7,0,0,0,5,0,0,0,0,0,0,0,2,0,18,3,0,0,0,0,166,45,0,0,0,0,0,0,6852,0,24338,6765,1382,605,486,161348,53508,7057,3882,64042,30459,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3994,0,0,74,5,5,0,148
MN,27001,761,0,0,0,2068,0,0,0,0,0,0,0,2470,100,1,0,5,368,0,0,0,0,0,0,102,0,0,0,0,0,2300,0,0,12,0,0,0,1,0,0,0,5,0,195,6,0,0,0,0,2,0,0,0,0,0,2,0,109555,0,28417,860,167,84,64,697856,19929,13,1424,49787,153581,206683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,0,368,0,2068,0,100
MN,27003,5191,0,0,0,3451,0,0,0,0,0,0,0,307,40,0,0,338,15,0,0,0,0,0,0,2340,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,13725,0,28433,31539,12201,4831,369,78918,4105,23,357,24701,46,74503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5191,0,0,15,0,3451,0,40
MN,27005,38464,0,0,0,65493,920,0,0,0,0,84,0,46194,86,1,0,46,897,21,0,16,1,0,0,8380,0,0,9718,346,2815,2,0,0,2,0,0,0,0,0,0,0,54,0,80,491,0,0,0,0,6,0,0,0,0,0,1486,0,85096,0,43181,2961,682,309,1465,381470,58324,15,3989,80562,3989,87190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,38464,0,0,897,0,65493,0,86
MN,27007,993,0,0,0,5826,214,0,0,0,0,126,0,6735,389,0,0,74,444,9,0,126,3,0,0,4646,0,0,2,86,2,150,0,0,4,0,0,0,0,0,0,0,0,0,95,113,0,0,0,0,0,0,0,0,0,0,429,0,351727,0,37565,3649,1059,497,653,694557,88662,19,4601,63254,290508,398146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,993,0,0,444,0,5826,0,389
MN,27009,67697,0,0,1,24264,16,0,0,0,0,43,0,1548,240,15,0,812,831,0,0,0,0,0,0,6546,0,0,0,450,1525,2,0,0,8,0,0,0,5,0,0,0,18,0,30,33,0,0,0,0,4,0,0,0,0,0,50,0,3011,0,21566,2756,716,637,218,44686,1840,12,150,28295,257,56130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,67697,0,0,831,1,24264,0,240
MN,27011,92943,0,0,0,95522,23,0,0,0,0,10,0,24507,20,1,0,1,30,0,0,0,1,0,0,1971,0,0,163,146,2,0,0,0,14,0,0,0,19,0,0,0,1,0,52,0,0,0,0,0,1,0,0,0,0,0,1439,0,28233,0,22670,1909,393,106,482,3915,2,1,6,8722,1362,53221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,92943,0,0,30,0,95522,0,20
MN,27013,192366,0,0,0,138706,5,0,0,0,0,14,0,496,13,0,0,7,22,0,0,0,0,0,0,1069,0,0,60,2,0,0,0,0,1100,0,0,0,613,0,0,0,0,0,15,9,0,0,2,0,0,0,0,0,0,0,2169,0,11986,0,40376,6710,2299,1100,962,26584,11,5,462,16628,13584,32852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,192366,0,0,22,0,138706,0,13
MN,27015,158336,0,0,0,109753,0,0,0,0,0,9,0,1546,58,0,0,2,42,0,0,0,0,0,0,3115,0,0,308,19,1,2,0,0,5913,0,0,0,2622,0,0,0,0,0,39,1,0,0,0,0,3,0,0,0,0,0,5193,0,6028,0,28746,3732,1387,323,685,16258,2,65,79,11565,3612,36186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,158336,0,0,42,0,109753,0,58
MN,27017,441,0,0,0,108,0,0,0,0,0,1,0,10,0,0,0,0,48,0,0,0,0,0,0,956,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,129,3,0,0,0,0,0,0,0,0,0,0,2,0,9183,0,21317,2632,856,366,146,336222,35174,26,1256,33504,44063,73826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,441,0,0,48,0,108,0,0
MN,27019,52368,0,0,0,34560,5,0,0,0,0,2,0,1227,520,0,0,26,51,0,0,0,0,0,0,12854,0,0,14,2,0,0,0,0,117,0,0,0,135,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,18,0,12749,0,20100,9890,2924,778,485,36211,143,12,5768,11332,54,38290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,52368,0,0,51,0,34560,0,520
MN,27021,4781,0,0,2,1017,7,0,0,0,0,26,0,633,7,19,0,133,237,7,0,1,0,0,0,805,0,0,13,658,217,10,0,0,5,0,0,0,3,0,0,0,32,0,156,79,0,0,0,0,8,0,0,0,0,0,52,0,246520,0,34189,2343,391,154,239,822764,94643,36,16131,78964,102828,136974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,4781,0,0,237,2,1017,0,7
MN,27023,160908,0,0,0,83176,85,0,0,0,0,1,0,3596,21,0,0,3,29,0,0,0,1,0,0,1262,0,0,27596,2149,0,0,0,0,1014,0,0,0,694,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2522,0,4655,0,26963,2897,535,146,546,5490,3,2,5,8024,2439,41492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,160908,0,0,29,0,83176,0,21
MN,27025,24104,0,0,0,17245,0,0,0,0,0,0,0,388,8,2,0,190,101,0,0,0,0,0,0,3102,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,29,13,0,0,0,0,1,0,0,0,0,0,60,0,16441,0,21466,5297,1519,409,160,79161,3338,21,385,52904,317,56491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24104,0,0,101,0,17245,0,8
MN,27027,87267,0,0,0,158991,1837,0,0,0,0,757,0,124698,271,2,0,2,174,0,0,527,0,0,0,9795,0,0,46860,580,2,2,0,0,1,0,0,0,4,0,0,0,1,0,376,26,0,0,0,0,1,0,0,0,0,0,418,0,12311,0,49737,8158,1570,495,928,25233,439,12,146,68029,17805,56351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,0,87267,0,0,174,0,158991,0,271
MN,27029,2841,0,0,1,7245,98,0,0,0,0,56,0,6124,360,0,0,67,825,2,0,108,0,0,0,8523,0,0,17,33,55,1066,0,0,132,0,0,0,0,0,0,0,0,0,81,259,0,0,0,0,0,0,0,0,0,0,1007,0,20540,0,22007,918,177,90,291,342725,52432,22,3011,80890,16018,91020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,2841,0,0,825,1,7245,0,360
MN,27031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99940,0,3750,1201,205,40,57,470088,431140,49,10689,1038,7321,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,27033,178854,0,0,0,127531,1,0,0,0,0,5,0,771,10,1,0,1,16,0,0,0,0,0,0,2069,0,0,66,2,0,0,0,0,41,0,0,0,298,0,0,0,0,0,1,4,0,0,0,0,5,0,0,0,0,0,1453,0,6207,0,30492,2330,580,137,463,2928,2,890,19,37770,226,21878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,178854,0,0,16,0,127531,0,10
MN,27035,7458,0,0,0,956,15,0,0,0,0,46,0,410,18,49,0,159,370,0,0,0,0,0,0,864,0,0,0,198,91,9,0,0,0,0,0,0,2,0,0,0,27,0,87,29,0,0,0,0,3,0,0,0,0,0,18,0,98715,0,32664,3079,632,312,194,404196,17774,12,2325,51249,32054,86225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,7458,0,0,370,0,956,0,18
MN,27037,87502,0,0,0,33981,0,0,0,0,0,11,0,438,261,2,0,157,293,0,0,0,0,0,0,3516,0,0,7,74,0,0,0,0,742,0,0,0,380,0,0,0,0,0,33,7,0,0,0,0,0,0,0,0,0,0,25,0,12362,0,37873,36790,18899,7452,1397,46177,1330,21,1006,61943,3809,18716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,87502,0,0,293,0,33981,0,261
MN,27039,115189,0,0,0,75349,0,0,0,0,0,0,0,67,0,0,0,2,117,0,0,0,0,0,0,2855,0,0,2,873,0,0,0,0,2750,0,0,0,730,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,205,0,23818,3365,621,157,60,13871,19,3,26,39361,864,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115189,0,0,117,0,75349,0,0
MN,27041,66788,0,0,3,50880,35,0,0,0,0,122,0,18160,101,9,0,21,1494,2,0,1,0,0,0,9145,0,0,214,86,60,1,0,0,5,0,0,0,89,0,0,0,20,0,8,457,0,0,0,0,276,0,0,0,0,0,489,0,59188,0,37217,3487,713,407,422,70625,708,2,2640,66659,109,70134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,66788,0,0,1494,3,50880,0,101
MN,27043,212000,0,0,0,152648,1,0,0,0,0,1,0,164,9,0,0,43,52,0,0,0,0,0,0,652,0,0,24,15,0,2,0,0,3891,0,0,0,395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1213,0,5002,0,38789,3372,697,164,123,7399,5,11,44,16442,9484,9365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,212000,0,0,52,0,152648,0,9
MN,27045,91028,0,0,0,47558,0,0,0,0,0,4,0,7,1,1,0,0,164,0,0,0,0,0,0,2901,0,0,0,12,0,0,0,0,1112,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,948,0,31686,7780,621,120,48,127586,336,0,3,238992,383,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,91028,0,0,164,0,47558,0,1
MN,27047,183554,0,0,0,126609,2,0,0,0,0,0,0,137,23,1,0,1,70,0,0,0,0,0,0,866,0,0,75,112,3,0,0,0,3751,0,0,0,588,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,31,0,12275,0,46002,5016,1340,380,170,12037,13,12,3,61030,1621,6674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183554,0,0,70,0,126609,0,23
MN,27049,122647,0,0,0,61760,0,0,0,0,0,19,0,246,4,2,0,6,422,0,0,0,0,0,0,7282,0,0,0,59,0,0,0,0,1948,0,0,0,777,0,0,0,1,0,11,12,0,0,0,0,0,0,0,0,0,0,34,0,15111,0,33317,6750,1431,641,193,91568,367,5,233,138958,8104,7496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,122647,0,0,422,0,61760,0,4
MN,27051,121582,0,0,1,83219,15,0,0,0,0,3,0,26728,9,2,0,1,43,0,0,1,1,0,0,1756,0,0,8520,739,1,0,0,0,0,0,0,0,5,0,0,0,0,0,15,5,0,0,0,0,6,0,0,0,0,0,714,0,25005,0,26706,1677,232,68,242,12181,81,5,50,16367,269,41906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,121582,0,0,43,1,83219,0,9
MN,27053,13065,0,0,0,9307,0,0,0,0,0,0,0,752,195,1,0,102,32,0,0,0,0,0,0,5738,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,32130,0,46453,90245,40211,24628,1595,54728,1814,33,1468,18544,146,47131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13065,0,0,32,0,9307,0,195
MN,27055,19591,0,0,0,10326,0,0,0,0,0,0,0,54,0,0,0,0,25,0,0,0,0,0,0,1432,0,0,0,0,0,0,0,0,50,0,0,0,61,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,11914,0,16909,3988,453,75,11,168942,357,0,29,116680,8678,4504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19591,0,0,25,0,10326,0,0
MN,27057,10533,0,0,0,5157,309,0,0,0,0,19,0,1492,30,1,0,20,89,14,0,2,0,0,0,1571,0,0,32,1426,3416,5,0,0,0,0,0,0,0,0,0,0,2,0,208,318,0,0,0,0,0,0,0,0,0,0,140,0,45497,0,21265,1616,272,129,638,355376,92083,29,5579,36846,9369,46084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,10533,0,0,89,0,5157,0,30
MN,27059,35280,0,0,1,25784,0,0,0,0,0,0,0,2110,173,0,0,340,167,0,0,0,0,0,0,3010,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,41,9,0,0,0,0,0,0,0,0,0,0,18,0,8213,0,16991,4776,1083,322,132,77536,6226,5,320,29896,183,76559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35280,0,0,167,1,25784,0,173
MN,27061,226,0,0,0,212,0,0,0,0,0,3,0,47,4,0,0,2,373,0,0,1,0,0,0,67,0,0,0,2,24,93,0,0,1,0,0,0,5,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,191,0,172415,0,44196,4268,1166,504,4447,1061195,188425,55,34715,32969,203254,125334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,226,0,0,373,0,212,0,4
MN,27063,190374,0,0,0,155557,2,0,0,0,0,1,0,141,2,1,0,0,6,0,0,0,0,0,0,1133,0,0,19,3,0,1,0,0,195,0,0,0,86,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,466,0,11663,0,35146,3019,1035,159,211,1770,15,9638,17,31756,359,17677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,190374,0,0,6,0,155557,0,2
MN,27065,11714,0,0,1,9129,1,0,0,0,0,0,0,2763,53,1,0,29,505,0,0,0,0,0,0,3245,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,0,0,0,0,0,2,0,0,0,0,0,1,0,5424,0,16644,2166,291,125,128,165946,1938,15,94,57070,1089,63292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11714,0,0,505,1,9129,0,53
MN,27067,156085,0,0,1,96693,15,0,0,0,0,128,0,6314,110,1,0,80,630,35,0,0,0,0,0,7064,0,0,12779,1124,0,0,0,0,3845,0,0,0,993,0,0,0,5,0,18,662,0,0,0,0,0,0,0,0,0,0,5245,0,45525,0,36031,9425,1472,714,1699,51136,355,20,876,48869,1066,62698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,156085,0,0,630,1,96693,0,110
MN,27069,2861,0,0,2,84878,18020,0,0,0,0,3355,0,145304,12189,0,0,498,1043,0,0,3223,0,0,0,5345,0,0,25391,6223,19,0,0,0,0,0,0,0,38,0,0,0,4,0,1217,18,0,0,0,0,0,0,0,0,0,0,9096,0,7804,0,46773,3688,174,14,34,80933,347,173,1808,138286,17115,89891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355,0,2861,0,0,1043,2,84878,0,12189
MN,27071,134,0,0,0,1265,1,0,0,0,0,5,0,1370,2,0,0,19,141,1,0,122,24,0,0,510,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,1,0,84,2,0,0,0,0,0,0,0,0,0,0,131,0,33577,0,18184,4038,917,442,115,693902,61440,9,4035,12499,1006961,178076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,134,0,0,141,0,1265,0,2
MN,27073,167533,0,0,0,147460,550,0,0,0,0,11,0,8491,481,0,0,0,22,1,0,0,3,0,0,4881,0,0,642,98,0,0,0,0,19,0,0,0,10,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,4730,0,10222,0,32478,1711,343,85,515,6972,0,2,7,17034,3226,90331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,167533,0,0,22,0,147460,0,481
MN,27075,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120321,0,8643,2174,432,109,228,469803,780699,108,13817,5472,54066,8714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
MN,27077,69,0,0,0,7139,456,0,0,0,0,108,0,11918,382,0,0,12,198,0,0,1953,80,0,0,933,0,0,1,32,2,75,0,0,1,0,0,0,0,0,0,0,2,0,959,152,0,0,0,0,0,0,0,0,0,0,1533,0,305658,0,12729,856,162,36,157,246568,22594,1,732,26671,280052,213376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,69,0,0,198,0,7139,0,382
MN,27079,87558,0,0,0,67267,6,0,0,0,0,14,0,859,283,0,0,5,58,0,0,0,0,0,0,2546,0,0,43,9,0,0,0,0,351,0,0,0,714,0,0,0,0,0,12,12,0,0,12,0,0,0,0,0,0,0,359,0,16231,0,22724,5043,721,215,1492,33877,60,16,1027,24996,2897,33876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,87558,0,0,58,0,67267,0,283
MN,27081,108666,0,0,0,70588,546,0,0,0,0,13,0,8564,325,0,0,0,121,1,0,0,2,0,0,3823,0,0,18,14,0,0,0,0,9,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1121,0,9298,0,23725,1043,244,43,32,3982,2,9,2,104736,166,13724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,108666,0,0,121,0,70588,0,325
MN,27083,184346,0,0,0,128458,21,0,0,0,0,9,0,3161,29,1,0,2,51,0,0,0,0,0,0,4248,0,0,335,45,0,0,0,0,12,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1059,0,6873,0,35737,4460,1321,322,635,5516,1,9,9,52795,677,31747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,184346,0,0,51,0,128458,0,29
MN,27085,127679,0,0,0,74567,372,0,0,0,0,6,0,2842,622,0,0,59,185,0,0,0,0,0,0,9567,0,0,1915,15,0,0,0,0,2777,0,0,0,709,0,0,0,2,0,7,4,0,0,0,0,0,0,0,0,0,0,474,0,9207,0,21582,7917,1922,685,253,19526,36,2,1871,7945,66,30790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,127679,0,0,185,0,74567,0,622
MN,27087,36033,0,0,0,50241,1008,0,0,0,0,79,0,25599,701,0,0,64,224,2,0,11,0,0,0,3482,0,0,4679,2559,19,4,0,0,2,0,0,0,0,0,0,0,1,0,43,13,0,0,0,0,0,0,0,0,0,0,3997,0,17137,0,15557,1149,148,18,126,122718,8836,4,639,24551,1079,52510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,36033,0,0,224,0,50241,0,701
MN,27089,7892,0,0,7,162212,31545,0,0,0,0,10582,0,228738,4598,0,0,46,289,0,0,1992,16,0,0,9519,0,0,17481,5682,595,1,0,0,1,0,0,0,117,0,0,0,2,0,573,261,0,0,0,0,0,0,0,0,0,0,56700,0,41668,0,74386,3916,192,29,67,121039,493,3,382,160654,24521,194084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10582,0,7892,0,0,289,7,162212,0,4598
MN,27091,214353,0,0,0,145776,0,0,0,0,0,1,0,123,1,0,0,0,9,0,0,0,0,0,0,944,0,0,19,5,0,2,0,0,1207,0,0,0,955,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1696,0,13677,0,39616,3955,804,268,395,4887,14,1467,9,20164,4292,12125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,214353,0,0,9,0,145776,0,1
MN,27093,131515,0,0,0,94724,9,0,0,0,0,56,0,5307,243,1,0,61,768,1,0,0,0,0,0,8667,0,0,1713,109,2,0,0,0,1214,0,0,0,606,0,0,0,4,0,9,14,0,0,0,0,0,0,0,0,0,0,344,0,23649,0,26750,7271,769,284,415,40151,61,2,1987,21867,136,44095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,131515,0,0,768,0,94724,0,243
MN,27095,22008,0,0,0,15934,0,0,0,0,0,9,0,807,30,5,0,30,127,0,0,0,0,0,0,5311,0,0,1,2,0,2,0,0,1,0,0,0,4,0,0,0,4,0,58,5,0,0,0,0,0,0,0,0,0,0,14,0,68355,0,23060,1470,470,266,41,171394,1551,4,207,41019,3400,80444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,22008,0,0,127,0,15934,0,30
MN,27097,84582,0,0,2,24158,95,0,0,0,0,184,0,3536,243,49,0,1279,3269,2,0,0,0,0,0,22084,0,0,1,790,1528,12,0,0,7,0,0,0,12,0,0,0,33,0,134,184,0,0,0,0,43,0,0,0,0,0,395,0,17210,0,45258,2484,449,177,395,240812,7986,18,3900,119435,6141,151504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,84582,0,0,3269,2,24158,0,243
MN,27099,182525,0,0,0,135432,0,0,0,0,0,0,0,290,2,0,0,2,119,0,0,0,0,0,0,1761,0,0,0,1297,0,0,0,0,5070,0,0,0,1717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67,0,515,0,40404,6733,1204,350,114,12151,22,0,1,62600,2160,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182525,0,0,119,0,135432,0,2
MN,27101,181591,0,0,1,136288,9,0,0,0,0,22,0,1353,32,1,0,0,132,1,0,1,1,0,0,4244,0,0,34,9,1,0,0,0,33,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,939,0,11369,0,32924,2054,456,43,147,3184,1,269,13,68235,164,16975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,181591,0,0,132,1,136288,0,32
MN,27103,129611,0,0,0,67479,11,0,0,0,0,56,0,1186,45,0,0,21,29,1,0,0,0,0,0,2605,0,0,100,13,2,0,0,0,1530,0,0,0,360,0,0,0,0,0,5,0,0,0,2,0,2,0,0,0,0,0,239,0,9985,0,20476,3974,1527,341,721,19154,4,1,422,5320,2305,31179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,129611,0,0,29,0,67479,0,45
MN,27105,202913,0,0,0,149956,2,0,0,0,0,2,0,559,1,2,0,0,43,0,0,0,1,0,0,2649,0,0,23,9,0,0,0,0,16,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,126,0,5213,0,37312,4575,1825,374,160,3641,1,1028,11,42634,112,9187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,202913,0,0,43,0,149956,0,1
MN,27107,60155,0,0,8,139270,13391,0,0,0,0,1768,0,121642,980,0,0,74,117,4,0,19,1,0,0,6627,0,0,41461,1950,3,19,0,0,0,0,0,0,0,0,0,0,0,0,159,130,0,0,0,0,0,0,0,0,0,0,1727,0,4981,0,39014,2054,203,33,133,16562,46,9,39,60500,23419,24846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768,0,60155,0,0,117,8,139270,0,980
MN,27109,86048,0,0,0,43589,0,0,0,0,0,5,0,26,0,39,0,0,170,0,0,0,0,0,0,4090,0,0,1,115,0,0,0,0,3370,0,0,0,1169,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,28,0,1833,0,34913,15450,4020,1321,429,56785,291,2,18,162732,1580,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,86048,0,0,170,0,43589,0,0
