StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_036,Category_037,Category_038,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_052,Category_053,Category_056,Category_057,Category_058,Category_059,Category_061,Category_063,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_082,Category_087,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
MO,29133,93867,835,1378,1883,112353,0,0,0,0,0,0,0,0,224,0,59267,0,1,0,0,0,0,0,0,13,0,0,0,0,0,2,0,0,1,19,0,0,4,0,0,1,0,242,207,0,0,0,0,0,0,0,275,2,16612,0,21434,4699,886,141,2,6996,1,14,51,11084,20830,584,93867,835,1883,171620,0,0,59491,1,0,0
MO,29135,10313,0,0,119,9230,0,0,0,0,0,0,0,0,1103,0,2548,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,3,0,0,0,0,0,0,0,1,0,2687,0,16392,3142,563,129,53,104976,2681,172,17,191385,422,47,10313,0,119,11778,0,0,3651,0,0,0
MO,29137,56791,0,0,1963,79912,0,0,0,0,0,0,0,0,5126,1,4808,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,1,29,0,0,0,0,0,0,0,1,0,22229,0,23318,3549,252,57,213,138707,466,21,48,211615,3385,953,56791,0,1963,84720,0,0,9934,0,0,0
MO,29139,48605,1,0,1789,53753,0,0,0,0,0,0,0,0,3967,0,7638,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,1,2,0,0,0,5,0,0,0,0,0,3582,0,23231,5117,894,123,235,176561,1083,139,4,118503,914,26,48605,1,1789,61391,0,0,11605,2,0,0
MO,29141,5102,0,0,7,5114,0,0,0,0,0,0,0,0,279,0,1019,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,1,0,13760,0,28772,3489,451,90,55,275700,1540,155,76,171024,383,12,5102,0,7,6133,0,0,1298,1,0,0
MO,29143,123066,111087,26089,5444,170187,0,0,0,0,0,0,0,0,228,0,29064,0,2,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,668,24,0,0,10,0,0,0,0,913,1949,0,0,0,0,0,0,0,2100,10,20559,0,36446,4500,1306,489,6,3231,3,25,73,6205,31926,592,123066,111087,5444,199251,0,0,29292,2,0,0
MO,29145,4406,0,0,7,1108,1,0,0,0,0,0,0,0,324,0,1239,22,0,7,0,0,0,0,0,14,0,0,0,44,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,28899,7560,1664,720,174,177012,78,12,24,292591,465,2,4406,0,7,2347,0,0,1563,0,0,0
MO,29147,138758,0,0,3,117916,0,0,0,0,0,0,0,0,179,0,55,2,1,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,15,0,0,0,0,0,0,0,1,0,5404,0,41642,6290,959,293,87,82207,6,13,180,327492,2756,81,138758,0,3,117971,0,0,234,1,0,0
MO,29149,91,0,0,0,29,0,0,0,0,0,0,0,0,88,0,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,558,0,23739,1592,158,27,28,430660,12323,4204,5,180171,49,2,91,0,0,44,0,0,103,0,0,0
MO,29151,6313,0,0,121,7478,0,0,0,0,0,0,0,0,139,0,661,0,0,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,59,0,0,0,0,0,0,0,0,0,7177,0,20053,3059,315,76,82,272144,5058,1384,11,181137,1254,59,6313,0,121,8139,0,0,800,0,0,0
MO,29153,35,0,0,0,9,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7868,0,25681,1626,108,16,25,375379,26283,4171,144,182176,49,2,35,0,0,18,0,0,10,0,0,0
MO,29155,43800,106070,27660,3555,134951,0,0,0,0,0,0,0,0,659,0,24787,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,29,16,0,0,6,0,0,1,0,450,128,0,0,0,0,0,0,0,2879,32,19118,0,30347,3557,783,116,4,951,9,15,34,3073,19748,109,43800,106070,3555,159738,0,0,25446,14,0,0
MO,29157,19489,2,31,573,15299,0,0,0,0,0,0,0,0,117,0,3508,0,6,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,10286,0,20710,7522,1513,248,324,167168,1244,446,9,149335,1614,244,19489,2,573,18807,0,0,3625,6,0,0
MO,29159,54783,0,0,104,69335,0,0,0,0,0,0,0,0,10213,0,9670,0,3,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,18,1,0,0,0,0,0,0,0,96,0,1801,0,26863,9950,2100,991,216,106630,1819,100,47,269465,2381,24,54783,0,104,79005,0,0,19883,3,0,0
MO,29161,15,0,0,22,84,0,0,0,0,0,0,0,0,12,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1480,0,28050,6121,1567,430,139,379352,11046,763,3,127773,40,1,15,0,22,95,0,0,23,1,0,0
MO,29163,55323,0,1,964,55350,0,0,0,0,0,0,0,0,7640,2,4868,4,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,8,34,0,0,0,0,0,0,0,2,0,12269,0,23950,6937,1189,287,591,200729,48,15,11,177305,15831,2140,55323,0,964,60218,0,0,12508,1,0,0
MO,29165,38117,0,0,142,46431,0,0,8,0,0,0,0,0,778,0,746,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,12,0,5497,0,33261,17597,4711,1747,519,79585,0,6,38,116849,6315,335,38117,0,142,47177,0,0,1524,5,0,0
MO,29167,551,0,0,19,1050,0,0,0,0,0,0,0,0,103,1,181,0,5,3,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,1,0,4427,0,27238,6365,952,256,184,190609,5347,275,68,292690,160,3,551,0,19,1231,0,0,284,5,0,0
MO,29169,422,0,0,7,348,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2171,0,24266,5907,1764,385,633,326611,6594,273,24,85810,157,14,422,0,7,350,0,0,5,0,0,0
MO,29171,7748,0,0,19,15877,18,0,0,0,0,0,0,0,94,0,12,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,0,0,0,0,0,0,0,2,0,3465,0,19774,1991,119,9,22,133733,26,455,178,244356,1095,41,7748,0,19,15889,0,0,106,1,0,0
MO,29173,44483,0,0,1108,63597,0,0,0,0,0,0,0,0,5498,0,7124,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,8,0,11,3,0,0,0,0,0,0,0,2,0,11498,0,19211,5148,459,69,988,116800,187,21,25,120653,2473,84,44483,0,1108,70721,0,0,12622,0,0,0
MO,29175,13127,0,0,272,34560,0,0,0,0,0,0,0,0,3312,0,2522,0,3,1,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,2,7,0,0,0,0,0,0,0,15,0,8050,0,21304,5742,1224,265,231,115876,110,25,53,194466,1347,22,13127,0,272,37082,0,0,5834,3,0,0
MO,29177,45990,0,0,155,71071,0,0,0,0,0,0,0,0,1621,0,4230,0,12,0,0,0,1,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,12,0,0,0,0,0,0,0,47,0,5220,0,27157,6108,532,128,348,95788,0,3,20,211188,3675,344,45990,0,155,75301,0,0,5851,12,0,0
MO,29179,121,0,0,0,37,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,4390,0,23005,633,69,5,1151,568939,13482,11676,395,48535,73,128,121,0,0,37,0,0,3,0,0,0
MO,29181,3410,403,6850,55,12107,0,0,0,0,0,0,0,0,18,0,1818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,3,0,0,0,0,98,98,0,0,0,0,0,0,0,59,0,2608,0,20973,1162,98,22,38,361189,11594,5271,45,86328,7413,51,3410,403,55,13925,0,0,1836,0,0,0
MO,29183,51002,0,0,282,45079,0,0,0,0,0,0,0,0,1932,0,2260,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1036,3,0,0,0,0,0,0,0,3,0,29366,0,34474,42582,18379,4848,1579,141563,848,38,9,86221,25584,2458,51002,0,282,47339,0,0,4192,0,0,0
MO,29185,8703,0,0,85,13203,0,0,0,0,0,0,0,0,2975,0,10258,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,29,26,0,0,0,0,0,0,0,6,0,22609,0,23463,2259,216,36,80,276504,3974,83,49,204627,8931,1591,8703,0,85,23461,0,0,13233,2,0,0
MO,29186,7041,0,0,1,6024,0,0,0,0,0,1,0,0,43,0,338,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6208,0,14354,4107,665,165,1269,252449,14464,4454,13,107667,553,129,7041,0,1,6362,1,0,381,0,0,0
MO,29187,287,0,0,0,127,0,0,0,0,0,0,0,0,34,0,25,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2848,0,22198,8744,1559,269,1161,224039,11201,4679,9,96098,61,10,287,0,0,152,0,0,59,0,0,0
MO,29189,3910,1,0,28,4409,0,0,0,0,0,0,0,0,282,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0,0,0,0,0,0,0,0,0,13731,0,58933,147055,39484,17441,1724,106132,197,55,3,31497,6668,178,3910,1,28,4588,0,0,461,0,0,0
MO,29195,162390,0,1,1,143766,0,0,0,0,0,0,0,0,3975,0,3653,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,5,29,0,0,0,0,0,0,0,207,0,10792,0,34197,6930,1072,447,169,102746,28,14,22,146865,12903,1199,162390,0,1,147419,0,0,7628,0,0,0
MO,29197,7394,0,0,1,15932,0,0,0,0,0,0,0,0,169,0,28,0,4,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,669,0,12824,1978,99,12,1,68287,88,631,535,145110,642,2,7394,0,1,15960,0,0,197,4,0,0
MO,29199,37765,0,0,202,50990,0,0,0,0,0,0,0,0,663,0,231,0,2,1,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,1,0,0,0,0,0,0,0,1,0,1864,0,17178,2685,193,20,16,73244,31,32,384,174674,2489,28,37765,0,202,51221,0,0,894,2,0,0
MO,29201,95103,6829,1271,859,57306,0,0,0,0,0,0,0,0,151,0,47444,0,1,0,0,0,0,0,0,59,0,0,0,0,0,5,0,0,6,7,0,0,6,0,0,0,0,427,45,0,0,0,0,1,0,0,595,3,6490,0,25455,8674,2282,629,133,36411,658,118,123,54138,6380,238,95103,6829,859,104750,0,0,47595,1,0,0
MO,29203,17,0,0,0,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1429,0,30046,912,54,2,52,642254,40945,16199,127,97004,101,5,17,0,0,9,0,0,2,0,0,0
MO,29205,47511,0,0,906,103854,0,0,0,0,0,0,0,0,3495,1,5489,0,1,2,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,15,0,2629,0,21065,3725,298,35,139,77086,40,8,79,144955,3449,98,47511,0,906,109343,0,0,8984,1,0,0
MO,29207,140394,68387,40775,1950,133700,0,0,0,0,0,0,0,0,182,0,39645,0,0,0,0,0,0,0,0,30,0,0,0,0,0,4,0,0,1514,21,0,0,4,0,0,0,0,159,53,0,0,0,0,0,0,0,116,8,5861,0,33124,5811,1330,237,354,80580,120,208,228,102753,24476,2572,140394,68387,1950,173345,0,0,39827,0,0,0
MO,29209,48,0,0,0,8,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,38159,0,23267,5398,632,132,96,213475,29591,1247,27,109784,92,1,48,0,0,10,0,0,3,0,0,0
MO,29211,9322,0,0,34,21574,0,0,0,0,0,0,0,0,478,0,163,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,3068,0,22490,2801,173,41,20,141421,140,548,203,333646,1845,22,9322,0,34,21737,0,0,641,0,0,0
MO,29213,128,0,0,0,18,0,0,0,0,0,0,0,0,7,0,90,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15434,0,24740,8901,2716,617,365,320538,68736,7997,453,87283,87,6,128,0,0,108,0,0,97,0,0,0
MO,29215,101,0,0,0,9,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,563,0,41459,3651,614,145,128,577073,32417,1854,16,315806,29,1,101,0,0,13,0,0,14,0,0,0
MO,29217,44879,0,0,586,38144,0,0,0,0,0,0,0,0,1268,0,24441,0,6,2,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,170,92,0,0,0,0,0,0,0,6,0,11738,0,31686,5089,732,278,121,129908,66,62,30,365050,34560,2308,44879,0,586,62585,0,0,25709,6,0,0
MO,29219,19554,0,0,317,19422,0,0,0,0,0,0,0,0,1100,0,2340,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11,1,0,0,0,0,0,0,0,0,0,6743,0,19621,4967,1242,341,409,208753,1556,67,4,73482,1533,67,19554,0,317,21762,0,0,3440,0,0,0
MO,29221,26,0,0,1,10,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2917,0,28581,1607,198,39,138,484327,29824,9491,313,72288,52,5,26,0,1,11,0,0,12,0,0,0
MO,29223,873,0,0,0,908,0,0,0,0,0,0,0,0,1,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13711,0,22160,1815,157,15,104,498722,16488,4839,37,67968,7428,3669,873,0,0,1299,0,0,392,0,0,0
MO,29225,406,0,0,0,39,0,0,0,0,0,0,0,0,58,0,9,0,1,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,21733,5709,1089,231,123,217712,3129,370,16,239461,23,0,406,0,0,48,0,0,67,1,0,0
MO,29227,10419,0,0,2,12943,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,787,0,9938,1366,88,10,19,52592,15,24,32,131288,852,3,10419,0,2,12948,0,0,15,0,0,0
MO,29229,63,0,0,0,24,0,0,0,0,0,0,0,0,21,1,3,0,1,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,232,0,24209,3931,723,147,135,281404,2773,319,9,250054,36,1,63,0,0,27,0,0,24,1,0,0
MO,29510,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3472,0,2975,18129,18410,10584,52,536,0,3,0,289,139,1,9,0,0,0,0,0,1,0,0,0
MT,30001,91,0,0,0,0,0,0,0,0,0,5532,0,9097,456,0,0,0,177,2,0,2,0,0,0,25088,0,0,0,17,1029,0,0,0,0,0,0,0,1,0,0,0,13,378,0,0,0,0,0,0,0,0,0,0,18406,2,28349,14764,4760,165,7173,281,1439260,60,865931,2135556,5332,39809,91,0,0,0,5532,0,456,177,0,0
MT,30003,3361,0,0,6,0,0,0,0,0,0,13194,8,20537,81025,56,0,0,146,4,25,0,0,10,0,19098,0,26,9696,178,0,0,0,0,0,0,0,3,86,0,0,5,46,35240,0,0,0,0,0,0,0,0,0,0,12373,0,22676,9384,1446,144,4414,13828,508580,1,1344607,1893313,137442,10562,3361,0,6,0,13194,8,81025,146,0,0
MT,30005,93,0,0,73,0,0,0,0,0,0,13598,1256,150707,63904,6,0,0,1089,12,1,157,6,35,0,30674,0,73,18,15,421,0,0,0,16,0,0,3,515,0,0,4,231,154532,0,0,0,0,0,0,0,0,0,0,4668,0,25062,4579,315,27,3714,1856,107060,10,325375,2538918,64918,6450,93,0,73,0,13598,1256,63904,1089,0,0
MT,30007,242,0,0,0,0,0,0,0,0,0,4382,0,16421,6154,0,0,0,78,0,0,155,0,0,0,18302,0,1,0,659,941,0,0,0,0,0,0,0,9,0,0,0,977,11004,0,0,0,0,0,0,0,0,0,0,37229,0,23517,8156,549,29,97,48,279936,40,130197,474609,9348,117,242,0,0,0,4382,0,6154,78,0,0
MT,30009,6129,0,0,0,0,2,0,0,0,0,6655,0,669,2755,39,0,0,36,11,0,0,0,10,0,21981,0,8,4833,446,0,0,0,0,0,0,0,0,15,0,0,0,86,2308,0,0,0,0,0,0,0,0,0,0,8201,2691,14273,3103,288,19,16853,2296,240827,107,715190,610935,39236,3184,6129,0,0,0,6655,0,2755,36,0,0
MT,30011,126,0,0,3,0,0,0,0,0,0,3075,22,8628,18947,33,0,2,192,32,0,0,0,217,0,8344,0,1,0,0,0,0,0,0,0,0,0,0,838,0,0,0,193,10133,0,0,0,0,0,0,0,0,0,0,1228,0,4156,1144,49,1,1639,46,106954,0,800824,1776033,18073,4356,126,0,3,0,3075,22,18947,192,0,0
MT,30013,73,0,0,0,0,0,0,0,0,0,33407,579,21248,145763,5,0,0,94,29,0,48,0,10,0,22101,0,193,0,0,24,0,0,0,0,0,0,413,888,0,0,12,28,88834,0,0,0,0,0,0,0,0,0,0,8802,0,31790,16683,7065,992,2037,529,407382,3453,159640,1248472,37576,1441,73,0,0,0,33407,579,145763,94,0,0
MT,30015,473,0,0,0,0,0,0,0,0,0,41128,1484,85867,540249,0,0,0,212,59,0,48,0,228,0,7825,0,1340,2,0,390,0,0,0,0,0,0,316,1454,0,0,24,76,468765,0,0,0,0,0,0,0,0,0,0,13979,0,80302,4987,190,10,4983,5205,68275,27,218468,1705932,45485,3234,473,0,0,0,41128,1484,540249,212,0,0
MT,30017,10067,0,0,91,0,0,0,0,0,0,2743,5,6242,10108,16,0,0,284,32,0,0,0,43,0,14460,0,6,714,530,1,0,0,0,1,0,0,2,27,0,0,4,12,8020,0,0,0,0,0,0,0,0,0,0,5821,0,12810,6110,1229,104,2056,97,170423,0,600551,2231445,42565,6100,10067,0,91,0,2743,5,10108,284,0,0
MT,30019,205,0,0,4,0,10,0,0,0,0,2505,55984,237986,1798,0,0,99,305,19,0,594,1068,1022,0,4432,0,572,4,134,0,29,0,0,1823,0,0,7011,53860,0,0,19,3,47945,0,0,0,0,0,0,0,0,0,0,1372,0,51226,850,175,12,225,302,50,4,3110,685876,14590,2565,205,0,4,0,2505,55984,1798,305,0,0
MT,30021,5358,0,0,130,2,19,0,0,0,0,15146,4614,188531,24441,2,0,17,696,152,0,5,20,6063,0,9943,0,79,2313,719,0,0,0,0,308,0,0,1868,5714,0,0,85,8,67243,0,0,0,0,0,0,0,0,1,0,9507,0,44425,4629,571,133,4379,7965,23112,195,39549,1471083,26843,2329,5358,0,130,2,15146,4614,24441,696,0,0
MT,30023,35,0,0,0,0,0,0,0,0,0,566,0,564,20,0,0,0,4,0,0,0,0,0,0,3887,0,0,0,5,476,0,0,0,0,0,0,0,0,0,0,0,1,271,0,0,0,0,0,0,0,0,0,0,4617,3,5835,3910,1755,87,5871,41,316217,13,81027,182287,4272,335,35,0,0,0,566,0,20,4,0,0
MT,30025,753,0,0,3,0,8,0,0,0,0,1931,332,12010,13079,16,0,0,247,25,0,0,1,855,0,8149,0,0,0,2,0,0,0,0,0,0,0,0,581,0,0,245,16,9547,0,0,0,0,0,0,0,0,0,0,609,0,5148,1335,293,8,358,67,12613,0,227779,1027272,13827,3303,753,0,3,0,1931,332,13079,247,0,0
MT,30027,51,0,0,255,0,0,0,0,0,0,21840,53,34366,140257,69,0,0,343,8,1,8,9,10,0,51187,0,258,11,10,0,0,0,0,1,0,0,359,842,0,0,24,8,81702,0,0,0,0,0,0,0,0,0,0,6942,0,26592,4232,257,18,2478,26998,489690,31,497107,2119464,84678,2706,51,0,255,0,21840,53,140257,343,0,0
MT,30029,409,0,0,28,2,0,0,0,0,0,9604,2,11490,5126,6,0,0,277,2,0,530,0,0,0,8671,0,360,0,0,640,0,0,0,0,0,0,0,651,0,162,0,38,2315,0,0,0,0,0,0,0,0,0,0,128432,6284,31489,19486,4798,512,89451,16024,3263374,3182,536665,178203,15689,7005,409,0,28,2,9604,2,5126,277,0,0
MT,30031,609,0,0,0,0,0,0,0,0,0,17559,0,36215,11408,4,0,0,192,0,0,27,0,0,0,41488,0,17,0,74,2400,0,0,0,0,0,0,0,345,0,0,0,121,10130,0,0,0,0,0,0,0,0,0,0,17856,1,41416,14590,4114,205,1734,828,953643,91,339753,649011,26258,3363,609,0,0,0,17559,0,11408,192,0,0
MT,30033,240,0,0,81,0,11,0,0,0,0,10183,291,43030,44723,12,0,10,272,0,0,0,64,245,0,4554,0,149,10,38,1,0,0,0,11,0,0,90,2454,0,0,10,33,73039,0,0,0,0,0,0,0,0,3,0,117949,0,14560,719,21,0,3288,38,182170,0,225232,3257416,20864,1568,240,0,81,0,10183,291,44723,272,0,0
MT,30035,12,0,0,0,0,0,0,0,0,0,91406,347,137862,18607,25,0,0,182,0,0,256,0,2,0,8365,0,119,0,0,0,0,0,0,0,0,0,1,6598,0,0,4,397,93281,204,0,0,0,0,0,0,0,0,0,22376,5895,30273,4210,644,50,90701,106266,364945,4019,262535,1239884,15394,2700,12,0,0,0,91406,347,18607,182,0,0
MT,30037,62,0,0,0,0,0,0,0,0,0,6166,0,4630,17324,19,0,0,51,0,0,0,0,2,0,7190,0,4,0,1,0,0,0,0,0,0,0,0,18,0,0,12,0,18729,0,0,0,0,0,0,0,0,0,0,97,0,3927,806,23,0,1037,383,76451,2,41031,778202,15015,299,62,0,0,0,6166,0,17324,51,0,0
MT,30039,12,0,0,0,0,0,0,0,0,0,353,0,627,32,7,0,0,6,0,0,0,0,0,0,7885,0,0,0,7,50,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,3812,0,7664,2879,399,1,1044,42,992486,30,170010,235675,7090,1239,12,0,0,0,353,0,32,6,0,0
MT,30041,140,0,0,2,0,0,0,0,0,0,30482,1544,191497,345544,0,0,0,240,13,0,18,0,34,0,2152,0,336,0,0,41,0,0,0,0,0,0,417,2175,0,0,16,1021,431992,0,0,0,0,0,0,0,0,0,0,7686,0,87954,7583,659,160,10857,6158,27932,86,101084,1112856,35931,1319,140,0,2,0,30482,1544,345544,240,0,0
MT,30043,43,0,0,0,0,0,0,0,0,0,720,0,2016,837,0,0,0,7,0,0,1,0,0,0,9022,0,2,0,18,185,0,0,0,0,0,0,0,0,0,0,0,24,1033,0,0,0,0,0,0,0,0,0,0,1518,2,15296,8338,887,30,914,63,718567,16,148728,451680,10008,159,43,0,0,0,720,0,837,7,0,0
MT,30045,9,0,0,0,0,0,0,0,0,0,18900,21,22179,66042,350,0,0,752,3,1,38,5,2,0,25771,0,42,4,1,0,0,0,0,0,0,0,112,1672,0,0,1,1,27123,0,0,0,0,0,0,0,0,0,0,708,0,13199,2599,75,0,4967,293,380090,1304,69882,892566,14507,1758,9,0,0,0,18900,21,66042,752,0,0
MT,30047,2885,0,0,224,0,0,0,0,0,0,4309,3,9716,2893,16,0,0,644,0,0,96,0,0,0,23089,0,43,0,3,2467,4,0,0,0,0,0,0,141,0,44,0,30,1042,0,0,0,0,0,0,0,0,0,0,130619,556,32963,9565,1421,115,13301,8339,652408,268,63751,381577,19425,3846,2885,0,224,0,4309,3,2893,644,0,0
MT,30049,22,0,0,0,0,0,0,0,0,0,8739,19,2419,10727,18,0,0,183,3,0,24,0,0,0,10663,0,1,0,20,43,0,0,0,0,0,0,0,39,0,0,0,21,2261,0,0,0,0,0,0,0,0,0,0,26149,74,20329,21581,7149,577,46568,214,1474466,7405,281653,951605,14899,757,22,0,0,0,8739,19,10727,183,0,0
MT,30051,1419,0,0,0,0,0,0,0,0,0,18892,459,104079,182146,0,0,0,160,5,0,92,0,5,0,1679,0,367,0,0,117,0,0,0,0,0,0,248,2503,0,0,6,6,222323,0,0,0,0,0,0,0,0,0,0,13217,0,39340,1782,88,5,721,95,4987,0,32866,561218,5873,334,1419,0,0,0,18892,459,182146,160,0,0
MT,30053,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,45649,121,6423,9171,2290,72,2427,122,2550379,146,390885,21007,1784,4187,0,0,0,0,1,0,0,0,0,0
MT,30055,1181,0,0,41,1,43,0,0,0,0,17157,5452,220473,33453,1,0,8,745,83,0,18,27,1705,0,6414,0,239,44,649,0,2,0,0,204,0,0,1526,9139,0,0,54,15,104199,0,0,0,0,0,0,0,0,7,0,25323,0,47561,1574,107,8,5154,864,1631,101,46081,1666803,13202,4330,1181,0,41,1,17157,5452,33453,745,0,0
MT,30057,130,0,0,0,0,0,0,0,0,0,4590,0,10321,1179,0,0,0,195,1,0,0,0,0,0,37219,0,0,0,31,976,0,0,0,0,0,0,0,2,0,0,0,27,839,0,0,0,0,0,0,0,0,0,0,10393,8,26181,6386,665,21,9290,671,904816,97,613383,1318031,23352,6734,130,0,0,0,4590,0,1179,195,0,0
