StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_236,Category_237,Category_238,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
ND,38051,193150,0,0,613,508650,69611,0,0,0,0,0,19410,3121,338655,12424,0,0,2241,13129,972,0,3605,1535,0,0,0,37175,130192,0,62,0,591,31,51,0,0,0,0,0,0,425,4822,0,0,0,0,15,0,0,11778,0,0,0,0,0,0,0,0,0,0,0,0,256087,0,101817,4461,1154,274,183,3173,3,0,14738,1102764,590,25949,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,193152,0,613,508652,19410,3121,12424,13129,0,0
ND,38053,25288,0,0,2782,6353,8070,0,0,0,0,0,67049,361908,573286,15683,0,0,0,23435,6061,0,39806,23967,1827,0,1268,196320,243660,0,175,38643,48,0,0,0,0,0,0,0,0,29158,63974,0,0,0,0,475,337,0,172305,0,0,0,0,0,0,0,0,0,0,0,0,280210,0,145511,23015,1375,137,198828,665008,102092,31821,737574,3995622,92848,56880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25288,0,2782,6353,67049,361908,15683,23435,0,0
ND,38055,259095,0,0,129,361176,158210,0,0,0,0,0,81305,95823,1401538,47475,0,0,10,13873,1028,0,348847,156254,2,0,2903,55756,131543,0,659,0,93195,2859,0,0,0,0,0,0,0,11054,176187,0,0,0,0,5,0,0,29108,0,0,0,0,0,0,0,0,0,0,0,0,805436,0,251156,14714,3409,824,11225,64359,79,33,1729,1775509,82297,259993,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259095,0,129,361176,81305,95823,47475,13873,0,0
ND,38057,93689,0,0,134,30570,81500,0,0,0,0,0,46160,3537,370951,9143,0,0,11,17943,486,0,63590,19606,4,0,2,36125,201115,0,153,0,6839,30,0,0,0,0,0,0,0,194,29707,0,0,0,0,152,0,0,17521,0,0,0,0,0,0,0,0,0,0,0,0,220839,0,99652,11385,4504,1352,22749,122489,34,82,2817,1612772,65027,8369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93689,0,134,30570,46160,3537,9143,17943,0,0
ND,38059,231226,0,0,2457,64663,184037,0,0,0,0,0,54547,5928,910113,7331,0,0,1314,66070,3918,0,14650,17060,17,0,3,78859,277474,0,9,0,3022,1,1,0,0,0,0,0,0,2780,13943,0,0,0,0,189,0,0,15727,0,0,0,0,0,0,0,0,0,0,0,0,64852,0,168386,24391,10384,1573,1523,94671,157,191,386,3151407,99354,24798,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231226,0,2457,64663,54547,5928,7331,66070,0,0
ND,38061,21584,0,0,37,60741,55188,0,0,0,0,0,59218,221711,892704,17038,0,0,8,11189,468,0,412291,224064,17,0,848,47516,253802,0,14,0,2757,1,0,0,0,0,0,0,0,6505,233541,0,0,0,0,506,0,0,46819,0,0,0,0,0,0,0,0,0,0,0,0,377795,0,172544,21711,2472,185,11263,99321,698,1880,25580,2192182,11994,99809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,21584,0,37,60741,59218,221711,17038,11189,0,0
ND,38063,88856,0,0,8,523841,4714,0,0,0,0,0,72386,2663,509023,4290,0,0,795,1208,128,0,57304,2929,0,0,0,20693,19946,0,0,118,110712,538,0,0,0,0,0,0,0,2,3709,0,0,0,0,0,0,0,41175,0,0,0,0,0,0,0,0,0,0,0,0,191077,0,109670,8258,978,103,0,20816,728,8,0,522069,9633,574493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88856,0,8,523841,72386,2663,4290,1208,0,0
ND,38065,83790,0,0,139,49084,53105,0,0,0,0,0,19502,497,304843,2636,0,0,18,13928,622,0,16721,14746,4,0,1,38631,116872,0,17,0,16892,3,4,0,0,0,0,0,0,325,17792,0,0,0,0,57,0,0,6907,0,0,0,0,0,0,0,0,0,0,0,0,30031,0,68109,2549,1203,606,5178,47544,29,0,178,1113520,67179,10895,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83790,0,139,49084,19502,497,2636,13928,0,0
ND,38067,125037,0,0,15,657113,49077,0,0,0,0,0,23226,1721,1009682,1471,0,0,24,2189,529,0,17794,184,0,0,0,15610,10987,0,0,227100,319474,95443,1,0,0,0,0,0,0,0,1944,0,0,0,0,25,79,0,26478,0,0,0,0,0,0,0,0,0,0,0,0,47996,0,153091,13198,3231,1005,7,93806,1183,91,0,183598,114276,30727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125037,0,15,657113,23226,1721,1471,2189,0,0
ND,38069,98886,0,0,45,494177,13847,0,0,0,0,0,99354,5211,576862,2754,0,0,562,7507,461,0,109505,15244,0,0,0,40031,98919,0,7,1,20089,5,0,0,0,0,0,0,0,35,10641,0,0,0,0,1,1,0,17909,0,0,0,0,0,0,0,0,0,0,0,0,252920,0,119033,7772,1355,322,349,8693,104,0,0,825324,5983,280199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98886,0,45,494177,99354,5211,2754,7507,0,0
ND,38071,154661,0,0,29,636538,22964,0,0,0,0,0,284223,3319,655678,1257,0,0,13,1265,84,0,230125,12996,0,0,0,6543,12254,0,7,21,112715,237,0,0,0,0,0,0,0,4,2897,0,0,0,0,6,0,0,128677,0,0,0,0,0,0,0,0,0,0,0,0,488854,0,133847,16997,5011,590,18,14323,293,1,0,269308,12895,534836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154661,0,29,636538,284223,3319,1257,1265,0,0
ND,38073,490316,0,0,223,579953,4150,0,0,0,0,0,2825,1867,176463,4280,0,0,847,1404,150,0,20,7,0,0,0,33055,3749,0,0,2493,26600,4532,255,0,0,0,0,3,0,0,5675,0,0,0,0,0,0,0,30661,0,0,0,0,0,0,0,0,0,0,0,0,44664,0,87808,7893,1574,541,1290,57320,83,39,218,731242,30654,153884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,490316,0,223,579953,2825,1867,4280,1404,0,0
ND,38075,20415,0,0,2,289724,108666,0,0,0,0,0,218481,58041,691165,17398,0,0,0,4011,149,0,307684,77135,0,0,57,12350,25622,0,8,0,61,2,0,0,0,0,0,0,0,175,50177,0,0,0,0,42,0,0,21312,0,0,0,0,0,0,0,0,0,0,0,0,52723,0,104287,11305,1056,95,156,3873,44,7,34,380883,7711,101355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20415,0,2,289724,218481,58041,17398,4011,0,0
ND,38077,1236717,0,0,53,1385167,33986,0,0,0,0,0,19174,0,273683,1128,0,0,2801,1185,512,0,0,0,0,0,0,16091,8493,0,0,123394,4495,289,205,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,36812,0,0,0,0,0,0,0,0,0,0,0,0,107705,0,179883,23987,9188,1668,657,71522,82,4,24,369631,53092,198684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236717,0,53,1385167,19174,0,1128,1185,0,0
ND,38079,25039,0,0,56,237089,14360,0,0,0,0,0,84009,15621,449173,546,0,0,2,5178,68,0,269064,18198,0,0,0,56697,78008,0,15,0,5041,66,0,0,0,0,0,0,0,2,18445,0,0,0,0,0,1,0,5544,0,0,0,0,0,0,0,0,0,0,0,0,168080,0,112682,10070,2229,202,118,382540,80,0,4,527395,3278,213661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25039,0,56,237089,84009,15621,546,5178,0,0
ND,38081,592362,0,0,12,731844,4443,0,0,0,0,0,1593,13,148015,2164,0,0,507,258,47,0,12,0,0,0,0,16008,6587,0,1,740,1765,3039,65,0,0,0,0,16,0,0,70,0,0,0,0,0,0,0,22229,0,0,0,0,0,0,0,0,0,0,0,0,121886,0,92999,4825,1543,516,261,24749,26,6,80,442679,3706,269295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,0,0,0,0,592362,0,12,731844,1593,13,2164,258,0,0
ND,38083,88453,0,0,85,350534,15487,0,0,0,0,0,97886,5020,456271,2348,0,0,519,3333,266,0,64443,43887,0,0,1,11075,79915,0,961,0,4711,4,0,0,0,0,0,0,0,2,3973,0,0,0,0,10,0,0,9681,0,0,0,0,0,0,0,0,0,0,0,0,239861,0,105700,2536,538,127,185,3839,27,0,6,1113829,4167,184727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88453,0,85,350534,97886,5020,2348,3333,0,0
ND,38085,61185,0,0,535,12217,51363,0,0,0,0,0,2608,2315,157684,21289,0,0,2545,12568,6407,0,3398,1622,5,0,5,57188,114133,0,3,0,206,7,0,0,0,0,0,0,0,18,1134,0,0,0,0,19,0,0,16675,0,0,0,0,0,0,0,0,0,0,0,0,114549,0,45525,2650,516,47,2121,36640,113,69,783,2481860,33447,3521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61185,0,535,12217,2608,2315,21289,12568,0,0
ND,38087,36003,0,0,91,1176,32312,0,0,0,0,0,13603,87996,648719,6092,0,0,558,4459,483,0,38328,14021,93,0,5,52968,201869,0,28,0,3065,0,6,0,0,0,0,0,0,5344,41774,0,0,0,0,56,0,0,6665,0,0,0,0,0,0,0,0,0,0,0,0,16293,0,85439,4257,272,10,8506,29389,16322,1120,277678,1861323,11684,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36003,0,91,1176,13603,87996,6092,4459,0,0
ND,38089,138632,0,0,466,9894,92410,0,0,0,0,0,31569,48265,1148156,29729,0,0,74,14076,971,0,87601,13386,1124,0,0,34158,364495,0,485,0,1467,0,0,0,0,0,0,0,0,6672,26202,0,0,0,0,23,0,0,22351,0,0,0,0,0,0,0,0,0,0,0,0,9820,0,142095,28975,9399,856,9093,27256,172,69,8098,1512602,35693,719,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,138632,0,466,9894,31569,48265,29729,14076,0,0
ND,38091,315305,0,0,0,786587,33354,0,0,0,0,0,29436,188,295931,3190,0,0,44,169,5,0,1167,21,0,0,0,12168,2265,0,33,1764,183226,102,1,0,0,0,0,0,0,0,102,0,0,0,0,0,2,0,4659,0,0,0,0,0,0,0,0,0,0,0,0,25611,0,82412,2770,687,49,9,27355,1834,1411,0,144587,18085,84451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,315305,0,0,786587,29436,188,3190,169,0,0
ND,38093,700184,0,0,202,2017052,24577,0,0,0,0,0,77476,2985,479833,4405,0,0,4766,16404,999,0,5328,4653,0,0,0,50211,91150,0,78,23,30865,3472,0,0,0,0,0,0,0,3996,34990,0,0,0,0,448,0,0,25651,0,0,0,0,0,0,0,0,0,0,0,0,519544,0,251824,23442,8771,1164,361,21095,124,22,207,1756548,5829,444899,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,700184,0,202,2017052,77476,2985,4405,16404,0,0
ND,38095,56043,0,0,28,523662,23603,0,0,0,0,0,88887,20935,887051,5180,0,0,37,608,82,0,391842,19253,0,0,0,7717,18122,0,16,0,94365,1031,0,0,0,0,0,0,0,2,6113,0,0,0,0,3,0,0,20804,0,0,0,0,0,0,0,0,0,0,0,0,41013,0,109490,4265,873,45,18,9530,502,0,0,437972,2007,225780,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56043,0,28,523662,88887,20935,5180,608,0,0
ND,38097,483709,0,0,0,913938,37712,0,0,0,0,0,76351,265,416446,7737,0,0,341,903,0,0,138,4,0,0,0,12723,2915,0,1,107092,140079,4417,2,0,0,0,0,0,0,0,18,0,0,0,0,431,2,0,10107,0,0,0,0,0,0,0,0,0,0,0,0,20029,0,116559,14397,3924,634,3,18768,114,56,4,19982,41268,31042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,483709,0,0,913938,76351,265,7737,903,0,0
ND,38099,151835,0,0,16,513458,33925,0,0,0,0,0,69771,8334,994815,1975,0,0,818,2997,731,0,126789,4169,0,0,0,17016,52925,0,0,162762,458392,81751,2,0,0,0,0,0,0,1,1921,0,0,0,0,8,524,0,22934,0,0,0,0,0,0,0,0,0,0,0,0,62684,0,172777,16162,4591,674,351,74629,1213,89,2,430685,43504,208993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,151835,0,16,513458,69771,8334,1975,2997,0,0
ND,38101,85418,0,0,37,589850,143411,0,0,0,0,0,141688,144849,1510036,19582,0,0,2,8146,1634,0,432101,288358,0,0,3097,60791,92354,0,43,0,2908,1,0,0,0,0,0,0,0,3270,101574,0,0,0,0,119,0,0,28794,0,0,0,0,0,0,0,0,0,0,0,0,173674,0,274678,55140,18948,5649,1389,63884,64,1,55,1358718,22868,285023,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85418,0,37,589850,141688,144849,19582,8146,0,0
ND,38103,316518,0,0,32,954148,15180,0,0,0,0,0,128785,10077,762501,4335,0,0,116,2836,160,0,10255,6641,0,0,0,12163,58154,0,20,1,204505,13,0,0,0,0,0,0,0,6,16348,0,0,0,0,111,0,0,6002,0,0,0,0,0,0,0,0,0,0,0,0,130041,0,157183,4680,1064,203,62,8980,201,0,3,706096,7062,189491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316518,0,32,954148,128785,10077,4335,2836,0,0
ND,38105,21937,0,0,5533,51344,17496,0,0,0,0,0,115177,1647749,365528,49870,0,0,0,7953,2197,0,160444,56396,3704,0,2737,80989,194995,0,52,13065,4394,508,0,0,0,0,0,0,0,324912,227281,0,0,0,0,4,73,0,159187,0,0,0,0,0,0,0,0,0,0,0,0,217054,0,233594,21388,8276,1405,20552,65247,3476,4774,104164,1800877,47349,139460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,21937,0,5533,51344,115177,1647749,49870,7953,0,0
OH,39001,47374,0,0,0,121001,0,0,153,2,0,0,0,0,0,4822,0,1427,3,12,0,71,0,0,0,0,0,3935,92840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,27,0,78,0,0,0,0,0,0,0,0,0,0,0,0,7589,0,59178,16394,4876,1566,3164,1051065,52489,1563,10390,205580,2,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47374,0,0,122431,3,0,6249,12,0,0
OH,39003,290612,0,0,1,416508,0,0,0,90,471,0,0,0,0,33841,0,75,3,13,0,58,0,0,0,0,0,10257,1659,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,0,0,0,203,8,0,4492,0,2,0,0,0,0,0,0,0,0,0,0,11800,0,110532,63678,21362,12696,2460,110932,35,0,11,76322,64,2665,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,290613,0,1,416583,1,0,33916,13,0,0
OH,39005,180096,0,0,43,188979,0,0,0,1,5,0,3,0,0,28654,0,1507,187,1201,0,181,0,0,0,0,0,28531,19015,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,283,1,0,732,0,36,7,1,2,0,0,0,0,0,0,0,10763,0,74554,23148,7504,2669,358,418518,10877,1,3674,222543,3029,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,180097,0,43,190486,3,0,30162,1201,0,0
OH,39007,89780,0,0,6,146081,3,0,0,39,0,0,26,0,0,7779,0,30,25,4027,0,65,0,0,0,0,0,13687,66890,0,70,0,0,0,0,0,0,29,0,0,0,0,21,0,0,0,0,114,0,0,45441,0,0,73,160,0,45,0,0,0,0,0,0,43664,0,116166,82439,16118,4777,2425,1018486,2233,22,64108,275930,38790,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89976,0,6,146112,27,0,8005,4027,0,0
OH,39009,7912,0,0,0,9791,0,0,0,0,1,0,4,0,0,1429,0,369,0,10,0,0,0,0,0,0,0,754,20995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,1,0,37,0,0,0,0,0,0,0,9058,0,90305,23658,9460,1652,2021,1061170,10001,0,8443,206252,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7912,0,0,10160,4,0,1798,10,0,0
OH,39011,331622,0,0,4,439151,0,0,0,3,5515,0,115,0,0,54378,0,8,92,240,0,12,0,0,0,0,0,23989,2508,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,2,405,12,0,2552,0,3,0,0,0,0,0,0,0,0,0,0,15263,0,68338,28271,9921,3490,1247,97882,6,0,41,69393,43,1314,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,63,0,0,0,0,0,0,0,0,0,0,0,0,6,331686,0,171,439165,184,0,54554,240,0,0
OH,39013,1362,0,0,2,1067,0,0,0,0,1,0,0,0,0,227,0,0,2,9,0,0,0,0,0,0,0,6199,15082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,352,0,0,0,0,12,0,0,0,0,0,0,0,18345,0,109905,22862,11424,4359,10478,960710,3172,1,748,391473,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,0,2,1067,0,0,231,9,0,0
OH,39015,88364,0,0,0,397118,0,0,50,2,0,0,0,0,0,6577,0,3521,0,8,0,34,0,0,0,0,0,2137,54743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,158,0,0,0,0,0,0,0,0,0,0,0,0,9356,0,60527,19157,6307,2005,2994,578990,1703,2231,1019,185972,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88364,0,0,400639,0,0,10098,8,0,0
OH,39017,106658,0,0,0,157527,0,0,0,1,0,0,1,0,0,12655,0,600,0,7,0,6,0,0,0,0,0,2904,7828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,613,0,0,0,0,0,0,0,0,0,0,0,0,15501,0,195583,160982,65042,24967,2395,290574,2839,126,1852,304004,28,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106658,0,0,158127,1,0,13255,7,0,0
OH,39019,33000,0,0,12,32315,0,0,0,1,2,0,0,0,0,2560,0,1,216,294,0,0,0,0,0,0,0,14660,9494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1251,0,0,0,0,67,0,0,0,0,0,0,0,15935,0,67353,9219,2703,873,3158,665086,8254,0,872,280698,23,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33170,0,12,32316,0,0,2731,294,0,0
OH,39021,381329,0,0,0,422218,0,0,0,0,0,0,1,0,0,16907,0,2087,0,83,0,0,0,0,0,0,0,12893,5223,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,12,86,194,555,0,0,0,0,0,0,0,0,0,0,0,0,5695,0,62554,15232,3964,1440,919,149125,184,15,13,154918,1,704,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381329,0,0,424305,1,0,18994,83,0,0
OH,39023,292813,0,0,0,323855,0,0,0,10,0,0,0,0,0,12017,0,851,0,13,0,9,0,0,0,0,0,12098,2121,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1619,26,297,0,0,0,0,0,0,0,0,0,0,0,0,17934,0,97602,66490,22058,7581,1446,112403,153,135,15,187444,1,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292813,0,0,324706,0,0,12868,13,0,0
OH,39025,56954,0,0,0,154890,0,0,3,2,0,0,0,0,0,3601,0,2362,0,0,0,2,0,0,0,0,0,887,9396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,0,301,0,0,0,0,0,0,0,0,0,0,0,0,16603,0,128219,54148,19875,6883,1004,695699,3841,992,3415,160027,38,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,56954,0,0,157252,0,0,5963,0,0,0
OH,39027,284715,0,0,0,491138,0,0,0,3,0,0,204,0,0,13283,0,4035,9,0,0,0,0,0,0,0,0,6083,5732,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,3,54,0,244,0,0,0,0,0,0,0,0,0,0,0,0,6022,0,53952,22376,9558,5256,1524,159030,163,22278,281,99938,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,118,284715,0,4,495291,322,0,17322,0,0,0
OH,39029,97668,0,0,25,98231,21,0,0,455,0,0,2,0,0,16271,0,135,124,1756,0,23,0,0,0,0,0,28778,1591,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3631,0,0,2,0,3,0,0,0,0,0,0,0,13898,0,150215,42915,13915,5697,4557,713227,5943,0,1379,337778,67,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,4,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,97689,0,25,98366,2,0,16427,1756,0,0
OH,39031,103787,0,0,7,70234,0,0,0,203,3,0,20,0,0,5472,0,39,49,318,0,2,0,0,0,0,0,22850,33874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,671,0,5,0,0,0,2,0,0,0,0,0,0,18966,0,99621,15392,5919,2755,2571,938558,3893,0,1688,304423,1103,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103788,0,7,70273,20,0,5512,318,0,0
OH,39033,327339,0,0,1,459808,0,0,0,3,29,0,11,0,0,53159,0,277,94,128,0,0,0,0,0,0,0,16094,2804,0,0,0,0,0,0,0,0,0,0,0,12,0,0,13,0,0,0,38,2,0,1695,0,3,0,0,0,0,0,0,0,0,0,0,4374,0,63481,30826,8859,3349,2591,131122,57,166,151,51850,25,811,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,327339,0,1,460085,11,0,53436,128,0,0
OH,39035,329,0,0,0,1072,0,0,0,11,0,0,0,0,0,80,0,1,0,28,0,9,0,0,0,0,0,204,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,419,0,0,6,2,0,0,0,0,0,0,0,0,8337,0,316782,441110,196538,73178,1538,255584,724,10,884,17195,6755,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,1073,0,0,81,28,0,0
OH,39037,573779,0,0,0,690140,0,0,0,1,3,0,35,0,0,64966,0,1288,78,376,0,0,17,0,0,0,0,31072,5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,549,13,0,2723,0,0,3,0,0,0,0,0,0,0,0,0,3120,0,92392,24844,9618,3515,877,111869,4,0,521,107418,104,1484,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573779,0,8,691428,35,0,66262,376,0,0
